game	RCPS	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.07	\N	\N	524288	08f0abed	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.08	\N	\N	524288	81929675	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.09	\N	\N	524288	9641f36b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvsux.03h	\N	\N	524288	1539c639	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvsux.04h	\N	\N	524288	68916b3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.13	\N	\N	4194304	f6684efd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.15	\N	\N	4194304	29109221	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.17	\N	\N	4194304	92db3474	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.19	\N	\N	4194304	3733473c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.14	\N	\N	4194304	bcac2e41	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.16	\N	\N	4194304	ea04a272	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.18	\N	\N	4194304	b0def86a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.20	\N	\N	4194304	4b40ff9f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.01	\N	\N	131072	3999e93a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.02	\N	\N	131072	101bdee9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.11	\N	\N	2097152	9cadcdbc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.12	\N	\N	2097152	7b11e460	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	mslug	\N	\N	\N	neogeo	\N	Metal Slug - Super Vehicle-001	1996	Nazca	\N	\N	\N	
game_rom	RCPS	mslug	mslug_p1.rom	\N	\N	2097152	08d8daa5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_s1.rom	\N	\N	131072	2f55958d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_m1.rom	\N	\N	131072	c28b3253	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_v1.rom	\N	\N	4194304	23d22ed1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_v2.rom	\N	\N	4194304	472cf9db	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_c1.rom	\N	\N	4194304	d00bd152	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_c2.rom	\N	\N	4194304	ddff1dea	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_c3.rom	\N	\N	4194304	d3d5f9e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug	mslug_c4.rom	\N	\N	4194304	5ac1d497	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	wjammers	\N	\N	\N	neogeo	\N	Windjammers / Flying Power Disc	1994	Data East Corporation	\N	\N	\N	
game_rom	RCPS	wjammers	windj_p1.rom	\N	\N	524288	e81e7a31	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_s1.rom	\N	\N	131072	074b5723	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_m1.rom	\N	\N	131072	52c23cfc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_v1.rom	\N	\N	1048576	ce8b3698	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_v2.rom	\N	\N	1048576	659f9b96	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_v3.rom	\N	\N	1048576	39f73061	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_v4.rom	\N	\N	524288	3740edde	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_c1.rom	\N	\N	1048576	c7650204	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_c2.rom	\N	\N	1048576	d9f3e71d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_c3.rom	\N	\N	1048576	40986386	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wjammers	windj_c4.rom	\N	\N	1048576	715e15ff	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	neodrift	\N	\N	\N	neogeo	\N	Neo Drift Out - New Technology	1996	Visco	\N	\N	\N	
game_rom	RCPS	neodrift	drift_p1.rom	\N	\N	2097152	e397d798	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_s1.rom	\N	\N	131072	b76b61bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_m1.rom	\N	\N	131072	200045f1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_v1.rom	\N	\N	2097152	a421c076	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_v2.rom	\N	\N	2097152	233c7dd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_c1.rom	\N	\N	4194304	62c5edc9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	neodrift	drift_c2.rom	\N	\N	4194304	9dc9c72a	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	viewpoin	\N	\N	\N	neogeo	\N	Viewpoint	1992	Sammy	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_p1.rom	\N	\N	1048576	17aa899d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_s1.rom	\N	\N	65536	6d0f146a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_m1.rom	\N	\N	65536	d57bd7af	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_v1.rom	\N	\N	2097152	019978b6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_v2.rom	\N	\N	2097152	5758f38c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_c1.rom	\N	\N	2097152	d624c132	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	viewpoin	viewp_c2.rom	\N	\N	2097152	40d69f1e	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	gpilots	\N	\N	\N	neogeo	\N	Ghost Pilots	1991	SNK	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_p1.rom	\N	\N	524288	e6f2fe64	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_p2.rom	\N	\N	131072	edcb22ac	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_s1.rom	\N	\N	131072	a6d83d53	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_m1.rom	\N	\N	131072	48409377	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_v11.rom	\N	\N	1048576	1b526c8b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_v12.rom	\N	\N	524288	4a9e6f03	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_v21.rom	\N	\N	524288	7abf113d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_c1.rom	\N	\N	1048576	bd6fe78e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_c2.rom	\N	\N	1048576	5f4a925c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_c3.rom	\N	\N	1048576	d1e42fd0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	gpilots	ghst_c4.rom	\N	\N	1048576	edde439b	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	ssideki	\N	\N	\N	neogeo	\N	Super Sidekicks / Tokuten Ou	1992	SNK	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_p1.rom	\N	\N	524288	9cd97256	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_s1.rom	\N	\N	131072	97689804	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_m1.rom	\N	\N	131072	49f17d2d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_v1.rom	\N	\N	2097152	22c097a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_c1.rom	\N	\N	2097152	53e1c002	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	ssideki	sidek_c2.rom	\N	\N	2097152	776a2d1f	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	turfmast	\N	\N	\N	neogeo	\N	Neo Turf Masters / Big Tournament Golf	1996	Nazca	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_p1.rom	\N	\N	2097152	28c83048	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_s1.rom	\N	\N	131072	9a5402b2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_m1.rom	\N	\N	131072	9994ac00	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_v1.rom	\N	\N	2097152	00fd48d2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_v2.rom	\N	\N	2097152	082acb31	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_v3.rom	\N	\N	2097152	7abca053	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_v4.rom	\N	\N	2097152	6c7b4902	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_c1.rom	\N	\N	4194304	8c6733f2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	turfmast	turfm_c2.rom	\N	\N	4194304	596cc256	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	socbrawl	\N	\N	\N	neogeo	\N	Soccer Brawl	1991	SNK	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_p1.rom	\N	\N	524288	a2801c24	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_s1.rom	\N	\N	65536	2db38c3b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_m1.rom	\N	\N	65536	2f38d5d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_v1.rom	\N	\N	1048576	cc78497e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_v2.rom	\N	\N	1048576	dda043c6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_c1.rom	\N	\N	1048576	bd0a4eb8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_c2.rom	\N	\N	1048576	efde5382	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_c3.rom	\N	\N	524288	580f7f33	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	socbrawl	sbrl_c4.rom	\N	\N	524288	ed297de8	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	aof	\N	\N	\N	neogeo	\N	Art of Fighting / Ryuuko no Ken	1992	SNK	\N	\N	\N	
game_rom	RCPS	aof	aof_p1.rom	\N	\N	524288	ca9f7a6d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_s1.rom	\N	\N	131072	89903f39	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_m1.rom	\N	\N	131072	981345f8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_v2.rom	\N	\N	2097152	3ec632ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_v4.rom	\N	\N	2097152	4b0f8e23	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_c1.rom	\N	\N	2097152	ddab98a7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_c2.rom	\N	\N	2097152	d8ccd575	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_c3.rom	\N	\N	2097152	403e898a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof	aof_c4.rom	\N	\N	2097152	6235fbaa	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	aof2	\N	\N	\N	neogeo	\N	Art of Fighting 2 / Ryuuko no Ken 2	1994	SNK	\N	\N	\N	
game_rom	RCPS	aof2	aof2_p1.rom	\N	\N	1048576	a3b1d021	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_s1.rom	\N	\N	131072	8b02638e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_m1.rom	\N	\N	131072	f27e9d52	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_v1.rom	\N	\N	2097152	4628fde0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_v2.rom	\N	\N	2097152	b710e2f2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_v3.rom	\N	\N	1048576	d168c301	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c1.rom	\N	\N	2097152	17b9cbd2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c2.rom	\N	\N	2097152	5fd76b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c3.rom	\N	\N	2097152	d2c88768	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c4.rom	\N	\N	2097152	db39b883	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c5.rom	\N	\N	2097152	c3074137	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c6.rom	\N	\N	2097152	31de68d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c7.rom	\N	\N	2097152	3f36df57	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof2	aof2_c8.rom	\N	\N	2097152	e546d7a8	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	aof3	\N	\N	\N	neogeo	\N	Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden	1996	SNK	\N	\N	\N	
game_rom	RCPS	aof3	aof3_p1.rom	\N	\N	1048576	9edb420d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_p2.rom	\N	\N	2097152	4d5a2602	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_s1.rom	\N	\N	131072	cc7fd344	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_m1.rom	\N	\N	131072	cb07b659	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_v1.rom	\N	\N	2097152	e2c32074	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_v2.rom	\N	\N	2097152	a290eee7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_v3.rom	\N	\N	2097152	199d12ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c1.rom	\N	\N	4194304	f6c74731	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c2.rom	\N	\N	4194304	f587f149	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c3.rom	\N	\N	4194304	7749f5e6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c4.rom	\N	\N	4194304	cbd58369	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c5.rom	\N	\N	4194304	1718bdcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c6.rom	\N	\N	4194304	4fca967f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c7.rom	\N	\N	2097152	51bd8ab2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	aof3	aof3_c8.rom	\N	\N	2097152	9a34f99c	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	shocktro	\N	\N	\N	neogeo	\N	Shock Troopers	1997	Saurus	\N	\N	\N	
game_rom	RCPS	shocktro	shock_p1.rom	\N	\N	1048576	5677456f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_p2.rom	\N	\N	4194304	646f6c76	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_s1.rom	\N	\N	131072	1f95cedb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_m1.rom	\N	\N	131072	075b9518	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_v1.rom	\N	\N	4194304	260c0bef	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_v2.rom	\N	\N	2097152	4ad7d59e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c1.rom	\N	\N	4194304	aad087fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c2.rom	\N	\N	4194304	7e39df1f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c3.rom	\N	\N	4194304	6682a458	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c4.rom	\N	\N	4194304	cbef1f17	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c5.rom	\N	\N	4194304	e17762b1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c6.rom	\N	\N	4194304	28beab71	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c7.rom	\N	\N	4194304	a47e62d2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shocktro	shock_c8.rom	\N	\N	4194304	e8e890fb	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	mslug2	\N	\N	\N	neogeo	\N	Metal Slug 2 - Super Vehicle-001/II	1998	SNK	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_p1.rom	\N	\N	1048576	2a53c5da	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_p2.rom	\N	\N	2097152	38883f44	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_s1.rom	\N	\N	131072	f3d32f0f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_m1.rom	\N	\N	131072	94520ebd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_v1.rom	\N	\N	4194304	99ec20e8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_v2.rom	\N	\N	4194304	ecb16799	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_c1.rom	\N	\N	8388608	394b5e0d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_c2.rom	\N	\N	8388608	e5806221	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_c3.rom	\N	\N	8388608	9f6bfa6f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	mslug2	ms2_c4.rom	\N	\N	8388608	7d3e306f	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	fatfury1	\N	\N	\N	neogeo	\N	Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai	1991	SNK	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_p1.rom	\N	\N	524288	47ebdc2f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_p2.rom	\N	\N	131072	c473af1c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_s1.rom	\N	\N	131072	3c3bdf8c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_m1.rom	\N	\N	131072	a8603979	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_v1.rom	\N	\N	1048576	212fd20d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_v2.rom	\N	\N	1048576	fa2ae47f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_c1.rom	\N	\N	1048576	74317e54	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_c2.rom	\N	\N	1048576	5bb952f3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_c3.rom	\N	\N	1048576	9b714a7c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	fatfury1	ffry_c4.rom	\N	\N	1048576	9397476a	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	nam1975	\N	\N	\N	neogeo	\N	NAM-1975	1990	SNK	\N	\N	\N	
game_rom	RCPS	nam1975	nam_p1.rom	\N	\N	524288	cc9fc951	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	nam_s1.rom	\N	\N	65536	8ded55a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nam1975	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
