game	SEGA_Model_2_Emulator_v0.9	bel	\N	\N	\N	\N	\N	Behind Enemy Lines	1998	Sega/EPL Productions	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16772.19	mpr-16772.19	\N	2097152	770ed912	1789f35dd403f73f8be18495a0fe4ad1e6841417	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16771.23	mpr-16771.23	\N	2097152	a2205124	257a3675e4ef6adbf61285a5daa5954223c28cb2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16522.25	mpr-16522.25	\N	2097152	55d39a57	abf7b0fc0f111f90da42463d600db9fa32e95efe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16521.24	mpr-16521.24	\N	2097152	af1934fb	a6a21a23cd34d0de6d3e6a5c3c2687f905d0dc2a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16770.27	mpr-16770.27	\N	2097152	f9fa7bfb	8aa933b74d4e05dc49987238705e50b00e5dae73	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	mpr-16769.26	mpr-16769.26	\N	2097152	e57429e9	8c712ab09e61ef510741a55f29b3c4e497471372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16720.epr	\N	\N	131072	8e73cffd	9933ccc0757e8c86e0adb938d1c89210b26841ea	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16721.epr	\N	\N	131072	1bb3b7b7	ee2fd1480e535fc37e9932e6fe4e31344559fc87	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16491.mpr	\N	\N	2097152	89920903	06d1d55470ae99f8de0f8c88c694f34c4eb13668	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16492.mpr	\N	\N	2097152	459e701b	2054f69cecad677eb00c6a3051f5b5d90885e19b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16493.mpr	\N	\N	2097152	9990db15	ea9a8b45a07dccaae62be7cf095532ce7596a70c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonagtx	16494.mpr	\N	\N	2097152	600e1d6c	d4e246fc57a16ff562bbcbccf6a739b706f58696	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	daytonam	\N	\N	daytona	daytona	\N	Daytona USA (Japan, To The MAXX)	1993	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	maxx.12	\N	\N	131072	604ef2d9	b1d5f0d41bea2e74fb9346da35a5041f4464265e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	maxx.13	\N	\N	131072	7d319970	5bc150a77f20a29f54acdf5043fb1e8e55f6b08b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	maxx.14	\N	\N	131072	2debfce0	b0f578ae68d49a3eebaf9b453a1ad774c8620476	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16528.10	mpr-16528.10	\N	2097152	9ce591f6	e22fc8a70b533f7a6191f5952c581fb8f9627906	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16529.11	mpr-16529.11	\N	2097152	f7095eaf	da3c922f950dd730ea348eae12aa1cb69cee9a58	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16808.8	mpr-16808.8	\N	2097152	44f1f5a0	343866a6e2187a8ebc17f6727080f9f2f9ac9200	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16809.9	mpr-16809.9	\N	2097152	37a2dd12	8192d8698d6bd52ee11cc28917aff5840c447627	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	epr-16724a.6	epr-16724a.6	\N	524288	469f10fd	7fad3b8d03960e5e1f7a6cb36509238977e00fcc	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	epr-16725a.7	epr-16725a.7	\N	524288	ba0df8db	d0c5581c56500b5266cab8e8151db24fcbdea0d7	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16537.28	mpr-16537.28	\N	2097152	36b7c35a	b32fd1d3fc8983fb5f2a7b236b665a8c9b52769f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16536.29	mpr-16536.29	\N	2097152	6d6afed9	2018468d7d849854b3d0cfbcd217317e2fc93555	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16523.16	mpr-16523.16	\N	2097152	2f484d42	0b83a3fc92b7d913a14cfb01d688c63555c17c41	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16518.20	mpr-16518.20	\N	2097152	df683bf7	16afe5029591f3536b5b75d9cf50a34d0ea72c3d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16524.17	mpr-16524.17	\N	2097152	34658bd7	71b47626ffe5b26d1140afe1b830a9a2be86c88f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16519.21	mpr-16519.21	\N	2097152	facd1c81	dac8c281a5e9a6c4b60197e6676f3727264ee420	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16525.18	mpr-16525.18	\N	2097152	fb517521	33f5f37ea2e09fc73eed5388b46fdf1fa9e285e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16520.22	mpr-16520.22	\N	2097152	d66bd9bd	660171674484375a27595630e5e2d2ad76a06d1a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16772.19	mpr-16772.19	\N	2097152	770ed912	1789f35dd403f73f8be18495a0fe4ad1e6841417	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16771.23	mpr-16771.23	\N	2097152	a2205124	257a3675e4ef6adbf61285a5daa5954223c28cb2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16522.25	mpr-16522.25	\N	2097152	55d39a57	abf7b0fc0f111f90da42463d600db9fa32e95efe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16521.24	mpr-16521.24	\N	2097152	af1934fb	a6a21a23cd34d0de6d3e6a5c3c2687f905d0dc2a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16770.27	mpr-16770.27	\N	2097152	f9fa7bfb	8aa933b74d4e05dc49987238705e50b00e5dae73	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16769.26	mpr-16769.26	\N	2097152	e57429e9	8c712ab09e61ef510741a55f29b3c4e497471372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	epr-16720.7	epr-16720.7	\N	131072	8e73cffd	9933ccc0757e8c86e0adb938d1c89210b26841ea	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	epr-16721.8	epr-16721.8	\N	131072	1bb3b7b7	ee2fd1480e535fc37e9932e6fe4e31344559fc87	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16491.32	mpr-16491.32	\N	2097152	89920903	06d1d55470ae99f8de0f8c88c694f34c4eb13668	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16492.33	mpr-16492.33	\N	2097152	459e701b	2054f69cecad677eb00c6a3051f5b5d90885e19b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16493.4	mpr-16493.4	\N	2097152	9990db15	ea9a8b45a07dccaae62be7cf095532ce7596a70c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonam	mpr-16494.5	mpr-16494.5	\N	2097152	600e1d6c	d4e246fc57a16ff562bbcbccf6a739b706f58696	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	daytonas	\N	\N	daytona	daytona	\N	Daytona USA (With Saturn Adverts)	1993	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr-17965.12	\N	\N	131072	f022b3da	3c337d12f4e12141b412a7289df46f44c66964b2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr-17966.13	\N	\N	131072	f9e4ece5	2df03455a00ae7066c30bace5c2b81581529e6f4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16528.10	mpr-16528.10	\N	2097152	9ce591f6	e22fc8a70b533f7a6191f5952c581fb8f9627906	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16529.11	mpr-16529.11	\N	2097152	f7095eaf	da3c922f950dd730ea348eae12aa1cb69cee9a58	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16808.8	mpr-16808.8	\N	2097152	44f1f5a0	343866a6e2187a8ebc17f6727080f9f2f9ac9200	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16809.9	mpr-16809.9	\N	2097152	37a2dd12	8192d8698d6bd52ee11cc28917aff5840c447627	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr17967.6	\N	\N	524288	a94d8690	a716646be6be0b87a550cb88b40e62a5c203ffdf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr17968.7	\N	\N	524288	9d5a92c6	9eb43314f3dc6acbbe0aa991d7a5fa44afe9cdd0	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16537.28	mpr-16537.28	\N	2097152	36b7c35a	b32fd1d3fc8983fb5f2a7b236b665a8c9b52769f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16536.29	mpr-16536.29	\N	2097152	6d6afed9	2018468d7d849854b3d0cfbcd217317e2fc93555	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16523.16	mpr-16523.16	\N	2097152	2f484d42	0b83a3fc92b7d913a14cfb01d688c63555c17c41	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16518.20	mpr-16518.20	\N	2097152	df683bf7	16afe5029591f3536b5b75d9cf50a34d0ea72c3d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16524.17	mpr-16524.17	\N	2097152	34658bd7	71b47626ffe5b26d1140afe1b830a9a2be86c88f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16519.21	mpr-16519.21	\N	2097152	facd1c81	dac8c281a5e9a6c4b60197e6676f3727264ee420	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16525.18	mpr-16525.18	\N	2097152	fb517521	33f5f37ea2e09fc73eed5388b46fdf1fa9e285e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16520.22	mpr-16520.22	\N	2097152	d66bd9bd	660171674484375a27595630e5e2d2ad76a06d1a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16772.19	mpr-16772.19	\N	2097152	770ed912	1789f35dd403f73f8be18495a0fe4ad1e6841417	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16771.23	mpr-16771.23	\N	2097152	a2205124	257a3675e4ef6adbf61285a5daa5954223c28cb2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16522.25	mpr-16522.25	\N	2097152	55d39a57	abf7b0fc0f111f90da42463d600db9fa32e95efe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16521.24	mpr-16521.24	\N	2097152	af1934fb	a6a21a23cd34d0de6d3e6a5c3c2687f905d0dc2a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16770.27	mpr-16770.27	\N	2097152	f9fa7bfb	8aa933b74d4e05dc49987238705e50b00e5dae73	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16769.26	mpr-16769.26	\N	2097152	e57429e9	8c712ab09e61ef510741a55f29b3c4e497471372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr-16720.7	epr-16720.7	\N	131072	8e73cffd	9933ccc0757e8c86e0adb938d1c89210b26841ea	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	epr-16721.8	epr-16721.8	\N	131072	1bb3b7b7	ee2fd1480e535fc37e9932e6fe4e31344559fc87	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16491.32	mpr-16491.32	\N	2097152	89920903	06d1d55470ae99f8de0f8c88c694f34c4eb13668	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16492.33	mpr-16492.33	\N	2097152	459e701b	2054f69cecad677eb00c6a3051f5b5d90885e19b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16493.4	mpr-16493.4	\N	2097152	9990db15	ea9a8b45a07dccaae62be7cf095532ce7596a70c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonas	mpr-16494.5	mpr-16494.5	\N	2097152	600e1d6c	d4e246fc57a16ff562bbcbccf6a739b706f58696	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	daytonat	\N	\N	daytona	daytona	\N	Daytona USA Turbo	1993	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	turbo_a	\N	\N	131072	aec6857a	e29261de4344c99d82c9e494467605593cc776d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	turbo_b	\N	\N	131072	cb657edc	90b8f673a4ef88e7c1f6012b80823d3e756f9743	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16528.10	mpr-16528.10	\N	2097152	9ce591f6	e22fc8a70b533f7a6191f5952c581fb8f9627906	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16529.11	mpr-16529.11	\N	2097152	f7095eaf	da3c922f950dd730ea348eae12aa1cb69cee9a58	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16808.8	mpr-16808.8	\N	2097152	44f1f5a0	343866a6e2187a8ebc17f6727080f9f2f9ac9200	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16809.9	mpr-16809.9	\N	2097152	37a2dd12	8192d8698d6bd52ee11cc28917aff5840c447627	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	epr-16724a.6	epr-16724a.6	\N	524288	469f10fd	7fad3b8d03960e5e1f7a6cb36509238977e00fcc	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	epr-16725a.7	epr-16725a.7	\N	524288	ba0df8db	d0c5581c56500b5266cab8e8151db24fcbdea0d7	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16537.28	mpr-16537.28	\N	2097152	36b7c35a	b32fd1d3fc8983fb5f2a7b236b665a8c9b52769f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16536.29	mpr-16536.29	\N	2097152	6d6afed9	2018468d7d849854b3d0cfbcd217317e2fc93555	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16523.16	mpr-16523.16	\N	2097152	2f484d42	0b83a3fc92b7d913a14cfb01d688c63555c17c41	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16518.20	mpr-16518.20	\N	2097152	df683bf7	16afe5029591f3536b5b75d9cf50a34d0ea72c3d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16524.17	mpr-16524.17	\N	2097152	34658bd7	71b47626ffe5b26d1140afe1b830a9a2be86c88f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16519.21	mpr-16519.21	\N	2097152	facd1c81	dac8c281a5e9a6c4b60197e6676f3727264ee420	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16525.18	mpr-16525.18	\N	2097152	fb517521	33f5f37ea2e09fc73eed5388b46fdf1fa9e285e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16520.22	mpr-16520.22	\N	2097152	d66bd9bd	660171674484375a27595630e5e2d2ad76a06d1a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16772.19	mpr-16772.19	\N	2097152	770ed912	1789f35dd403f73f8be18495a0fe4ad1e6841417	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16771.23	mpr-16771.23	\N	2097152	a2205124	257a3675e4ef6adbf61285a5daa5954223c28cb2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16522.25	mpr-16522.25	\N	2097152	55d39a57	abf7b0fc0f111f90da42463d600db9fa32e95efe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16521.24	mpr-16521.24	\N	2097152	af1934fb	a6a21a23cd34d0de6d3e6a5c3c2687f905d0dc2a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16770.27	mpr-16770.27	\N	2097152	f9fa7bfb	8aa933b74d4e05dc49987238705e50b00e5dae73	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16769.26	mpr-16769.26	\N	2097152	e57429e9	8c712ab09e61ef510741a55f29b3c4e497471372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	epr-16720.7	epr-16720.7	\N	131072	8e73cffd	9933ccc0757e8c86e0adb938d1c89210b26841ea	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	epr-16721.8	epr-16721.8	\N	131072	1bb3b7b7	ee2fd1480e535fc37e9932e6fe4e31344559fc87	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16491.32	mpr-16491.32	\N	2097152	89920903	06d1d55470ae99f8de0f8c88c694f34c4eb13668	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16492.33	mpr-16492.33	\N	2097152	459e701b	2054f69cecad677eb00c6a3051f5b5d90885e19b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16493.4	mpr-16493.4	\N	2097152	9990db15	ea9a8b45a07dccaae62be7cf095532ce7596a70c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	daytonat	mpr-16494.5	mpr-16494.5	\N	2097152	600e1d6c	d4e246fc57a16ff562bbcbccf6a739b706f58696	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	desert	\N	\N	\N	model2	\N	Desert Tank	1994	Sega/Martin Marietta	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	desert	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	desert	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	desert	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	desert	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
