game	WinKawaks_v1.60	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball	1991	SNK / Pallas	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2	056-c7.bin	\N	\N	2097152	3f36df57	79ee97e9ae811a51141b535633f90e1491209d54	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2	056-c8.bin	\N	\N	2097152	e546d7a8	74a2fca994a5a93a5784a46c0f68193122456a09	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	aof2a	\N	\N	aof2	aof2	\N	Art of Fighting 2 (set 2)	1994	SNK	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-p1.bin	056-p1.bin	\N	1048576	a3b1d021	ee42f3ca4516226b0088d0303ed28e3ecdabcd71	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-ep1.bin	\N	\N	524288	75d6301c	e72d15fba55f96be7b4fa29e705a7b78f56edf7d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-s1.bin	056-s1.bin	\N	131072	8b02638e	aa4d28804ca602da776948b5f223ea89e427906b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-m1.bin	056-m1.bin	\N	131072	f27e9d52	dddae733d87ce7c88ad2580a8f64cb6ff9572e67	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-v1.bin	056-v1.bin	\N	2097152	4628fde0	ece2a50f5270d844d58401b1447d1d856d78ea45	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-v2.bin	056-v2.bin	\N	2097152	b710e2f2	df4da585203eea7554d3ce718eb107e9cb6a0254	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-v3.bin	056-v3.bin	\N	1048576	d168c301	969273d1d11943e81560959359a2c4e69522af0e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c1.bin	056-c1.bin	\N	2097152	17b9cbd2	1eee81e02763d384bd1c10a6012473ca931e4093	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c2.bin	056-c2.bin	\N	2097152	5fd76b67	11925a41a53b53c6df4a5ebd28f98300950f743b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c3.bin	056-c3.bin	\N	2097152	d2c88768	22e2d84aa0c095944190e249ce87ef50d3f7b8ce	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c4.bin	056-c4.bin	\N	2097152	db39b883	59de86c513dc4e230ae25d9e3b7e84621b657b54	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c5.bin	056-c5.bin	\N	2097152	c3074137	9a75e3d63cb98d54f900dcfb3a03e21f3148d32f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c6.bin	056-c6.bin	\N	2097152	31de68d3	13ba7046cdd6863125f8284e60f102d4720af5a4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c7.bin	056-c7.bin	\N	2097152	3f36df57	79ee97e9ae811a51141b535633f90e1491209d54	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof2a	056-c8.bin	056-c8.bin	\N	2097152	e546d7a8	74a2fca994a5a93a5784a46c0f68193122456a09	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	aof3	\N	\N	\N	neogeo	\N	Art of Fighting 3: The Path of the Warrior	1996	SNK	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-p1.bin	\N	\N	1048576	9edb420d	150d80707325ece351c72c21c6186cfb5996adba	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-p2.bin	\N	\N	2097152	4d5a2602	4c26d6135d2877d9c38169662033e9d0cc24d943	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-s1.bin	\N	\N	131072	cc7fd344	2c6846cf8ea61fb192ba181dbccb63594d572c0e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-m1.bin	\N	\N	131072	cb07b659	940b379957c2987d7ab0443cb80c3ff58f6ba559	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-v1.bin	\N	\N	2097152	e2c32074	69426e7e63fc31a73d1cd056cc9ae6a2c4499407	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-v2.bin	\N	\N	2097152	a290eee7	e66a98cd9740188bf999992b417f8feef941cede	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-v3.bin	\N	\N	2097152	199d12ea	a883bf34e685487705a8dafdd0b8db15eb360e80	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c1.bin	\N	\N	4194304	f17b8d89	7180df23f7c7a964b0835fda76970b12f0aa9ea8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c2.bin	\N	\N	4194304	3840c508	55adc7cd26fec3e4dbd779df6701bc6eaba41b84	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c3.bin	\N	\N	4194304	55f9ee1e	fbe1b7891beae66c5fcbc7e36168dc1b460ede91	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c4.bin	\N	\N	4194304	585b7e47	d50ea91397fc53d86470ff5b493a44d57c010306	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c5.bin	\N	\N	4194304	c75a753c	fc977f8710816a369a5d0d49ee84059380e93fb7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c6.bin	\N	\N	4194304	9a9d2f7a	a89a713bfcd93974c9acb21ce699d365b08e7e39	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c7.bin	\N	\N	2097152	51bd8ab2	c8def9c64de64571492b5b7e14b794e3c18f1393	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3	096-c8.bin	\N	\N	2097152	9a34f99c	fca72d95ec42790a7f1e771a1e25dbc5bec5fc19	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	aof3k	\N	\N	aof3	aof3	\N	Art of Fighting 3: The Path of the Warrior (Korean version)	1996	SNK	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	196-p1k.bin	\N	\N	1048576	a0780789	83657922a9a3502653ef8cda45b15d9f935aa96a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-p2.bin	096-p2.bin	\N	2097152	4d5a2602	4c26d6135d2877d9c38169662033e9d0cc24d943	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-s1.bin	096-s1.bin	\N	131072	cc7fd344	2c6846cf8ea61fb192ba181dbccb63594d572c0e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-m1.bin	096-m1.bin	\N	131072	cb07b659	940b379957c2987d7ab0443cb80c3ff58f6ba559	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-v1.bin	096-v1.bin	\N	2097152	e2c32074	69426e7e63fc31a73d1cd056cc9ae6a2c4499407	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-v2.bin	096-v2.bin	\N	2097152	a290eee7	e66a98cd9740188bf999992b417f8feef941cede	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-v3.bin	096-v3.bin	\N	2097152	199d12ea	a883bf34e685487705a8dafdd0b8db15eb360e80	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c1.bin	096-c1.bin	\N	4194304	f17b8d89	7180df23f7c7a964b0835fda76970b12f0aa9ea8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c2.bin	096-c2.bin	\N	4194304	3840c508	55adc7cd26fec3e4dbd779df6701bc6eaba41b84	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c3.bin	096-c3.bin	\N	4194304	55f9ee1e	fbe1b7891beae66c5fcbc7e36168dc1b460ede91	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c4.bin	096-c4.bin	\N	4194304	585b7e47	d50ea91397fc53d86470ff5b493a44d57c010306	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c5.bin	096-c5.bin	\N	4194304	c75a753c	fc977f8710816a369a5d0d49ee84059380e93fb7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c6.bin	096-c6.bin	\N	4194304	9a9d2f7a	a89a713bfcd93974c9acb21ce699d365b08e7e39	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c7.bin	096-c7.bin	\N	2097152	51bd8ab2	c8def9c64de64571492b5b7e14b794e3c18f1393	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	aof3k	096-c8.bin	096-c8.bin	\N	2097152	9a34f99c	fca72d95ec42790a7f1e771a1e25dbc5bec5fc19	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	bakatono	\N	\N	\N	neogeo	\N	Bakatonosama Mahjong Manyuki	1991	Monolith Corp.	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-p1.bin	\N	\N	524288	1c66b6fa	6c50cc452971c46c763ae0b2def95792671a1798	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-s1.bin	\N	\N	131072	f3ef4485	c30bfceed7e669e4c97b0b3ec2e9f4271e5b6662	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-m1.bin	\N	\N	131072	f1385b96	e7e3d1484188a115e262511116aaf466b8b1f428	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-v1.bin	\N	\N	1048576	1c335dce	493c273fa71bf81861a20af4c4eaae159e169f39	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-v2.bin	\N	\N	1048576	bbf79342	45a4f40e415cdf35c3073851506648c8f7d53958	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-c1.bin	\N	\N	1048576	fe7f1010	5b6f5053821f4da8dc3768371e2cd51bb29da963	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-c2.bin	\N	\N	1048576	bbf003f5	054b2a3327e038836eece652055bb84c115cf8ed	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-c3.bin	\N	\N	1048576	9ac0708e	8decfe06d73a3dd3c3cf280719978fcf6d559d29	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bakatono	036-c4.bin	\N	\N	1048576	f2577d22	a37db8055ca4680e244c556dc6df8bdba16c2083	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	bangbead	\N	\N	\N	neogeo	\N	Bang Bead	2000	Visco	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-c1.bin	\N	\N	8388608	1f537f74	b8ef691e92191c20a5ed4f20a75cca3c7383bca6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-c2.bin	\N	\N	8388608	0efd98ff	d350315d3c7f26d638458e5ccf2126069a4c7a5b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-p1.bin	\N	\N	2097152	88a37f8b	566db84850fad5e8fe822e8bba910a33e083b550	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-m1.bin	\N	\N	131072	85668ee9	7d3f51710cf90c097cd3faaeeef10ceb85cbb3e8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-v1.bin	\N	\N	4194304	088eb8ab	608306e35501dd7d382d9f96b28e7550aa896a03	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bangbead	259-v2.bin	\N	\N	1048576	97528fe9	8f5eddbb3a9a225492479d1a44801f3916c8e791	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	bngbeadn	\N	\N	bangbead	bangbead	\N	Bang Bead (decrypted C)	2000	Visco	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	bgn_c1.rom	\N	\N	8388608	c50a91c3	47ef41369b057b07bf143196e929ac5ab3679d33	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	bgn_c2.rom	\N	\N	8388608	820ab36e	acad44f815989d5908585cfeff5658fe85a50ad8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	bgn_s1.rom	\N	\N	131072	bb50fb2d	7372939f328fb5e7d09c16985e09ae8c34702b0c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	259-p1.bin	259-p1.bin	\N	2097152	88a37f8b	566db84850fad5e8fe822e8bba910a33e083b550	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	259-m1.bin	259-m1.bin	\N	131072	85668ee9	7d3f51710cf90c097cd3faaeeef10ceb85cbb3e8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	259-v1.bin	259-v1.bin	\N	4194304	088eb8ab	608306e35501dd7d382d9f96b28e7550aa896a03	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bngbeadn	259-v2.bin	259-v2.bin	\N	1048576	97528fe9	8f5eddbb3a9a225492479d1a44801f3916c8e791	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	bstars	\N	\N	\N	neogeo	\N	Baseball Stars Professional	1990	SNK	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-p1.bin	\N	\N	524288	3bc7790e	50b2fffb1278151bb4849fbe1f8cb23916019815	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-s1.bin	\N	\N	131072	1a7fd0c6	3fc701b7afddab369ddf9dedfbc5e1aaf80b8af3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-m1.bin	\N	\N	262144	4ecaa4ee	50abfb8eed6cb4887393089f9ccc76f306ef69b5	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-v11.bin	\N	\N	524288	b7b925bd	644c92fa90e74998e73714f74b1e0680ee372a07	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-v12.bin	\N	\N	524288	329f26fc	2c8009edc88c6b26f7be5beb2b8d260aac394ee1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-v13.bin	\N	\N	524288	0c39f3c8	db8f8670639601215707d918d4fb93221460446a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-v14.bin	\N	\N	524288	c7e11c38	5abf2a7877e0162c758a4dcf09f183930fa7ef24	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-v21.bin	\N	\N	524288	04a733d1	84159368c0f6de2c3b8121227201cd3422455cf6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c1.bin	\N	\N	524288	aaff2a45	c91ee72d1d74514df8ec44fca703409d92158ae3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c2.bin	\N	\N	524288	3ba0f7e4	f023b134b9c7994f477867307d2732026033501d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c3.bin	\N	\N	524288	96f0fdfa	9f779a1ae46aeda54d69382b074392ade687f62f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c4.bin	\N	\N	524288	5fd87f2f	a5dd6f26f9485f216c2428ae1792c182beb10dbc	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c5.bin	\N	\N	524288	807ed83b	3268e7d4602c3f55f1e0da2c80653d5ae461ef67	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars	002-c6.bin	\N	\N	524288	5a3cad41	c620d18f4ff32ed5489c941dfc641030a54f1c14	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	bstars2	\N	\N	\N	neogeo	\N	Baseball Stars 2	1992	SNK	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-p1.bin	\N	\N	524288	523567fd	f1e81eb4678f586b214ea102cde6effea1b0f768	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-s1.bin	\N	\N	131072	015c5c94	f1c60cd3dc54986b39f630ef3bf48f68c68695dc	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-m1.bin	\N	\N	131072	15c177a6	3f4abed635102f9bc8b44809750828c82e79b44f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-v1.bin	\N	\N	1048576	cb1da093	4f4d1d5fefa9dda372083c045bf0d268a57ce8f1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-v2.bin	\N	\N	1048576	1c954a9d	159bc6efdd531615461f6e16f83f6d4c4e67c237	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-v3.bin	\N	\N	524288	afaa0180	c4a047e21f093830498a163598ed7bd48a8cf9d1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-c1.bin	\N	\N	1048576	b39a12e1	bafe383bd7c5a6aac4cb92dabbc56e3672fe174d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-c2.bin	\N	\N	1048576	766cfc2f	79e1063925d54a57df943019a88bea56c9152df3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-c3.bin	\N	\N	1048576	fb31339d	f4e821299680970b2e979acc4a170029b968c807	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	bstars2	041-c4.bin	\N	\N	1048576	70457a0c	a1e307f11ddab85d2e9c09d0428fac2e6da774b1	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	flipshot	\N	\N	\N	neogeo	\N	Battle Flip Shot	1998	Visco	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-p1.bin	\N	\N	524288	d2e7a7e3	1ff4f070fcc658bbc7dc69e16c87f82d7392d100	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-s1.bin	\N	\N	131072	6300185c	cb2f1de085fde214f96a962b1c2fa285eb387d44	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-m1.bin	\N	\N	131072	a9fe0144	4cc076ecce9216a373f3dcd7ba28a03d6050e522	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-v1.bin	\N	\N	2097152	42ec743d	f45b5167ebcbd59300f4e5b05448cd421654102a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-c1.bin	\N	\N	2097152	c9eedcb2	7627f2810322c146511525eb70b573a6a5ede926	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	flipshot	247-c2.bin	\N	\N	2097152	7d6d6e87	6475b58b9f91c20d1f465f3e892de0c68e12a92b	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	blazstar	\N	\N	\N	neogeo	\N	Blazing Star	1998	Yumekobo	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-p1.bin	\N	\N	1048576	183682f8	dcee1c2cf4a991ca1f9f2b40c4a738f21682807b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-p2.bin	\N	\N	2097152	9a9f4154	f8805453d0995c8fa16cd9accfb7a990071ca630	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	000-lo.lo	000-lo.lo	\N	131072	5a86cff2	5992277debadeb64d1c1c64b0a92d9293eaf7e4a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	sp-s2.sp1	sp-s2.sp1	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	sfix.sfix	sfix.sfix	\N	131072	c2ea0cfd	fd4a618cdcdbf849374f0a50dd8efe9dbab706c3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-s1.bin	\N	\N	131072	d56cb498	420ce56431dc7f3f7de84fcbc8c0a17b5eab205e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-m1.bin	\N	\N	131072	d31a3aea	e23abfeb23052f0358edcf2c83401025fe632511	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-v1.bin	\N	\N	4194304	1b8d5bf7	67fc1f7e36e92a89cd1d415eb31a2892f57b0d04	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-v2.bin	\N	\N	4194304	74cf0a70	b00451a2a30de2517ae3eca35eb1fe985b950eb8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-c1.bin	\N	\N	4194304	84f6d584	ff36db8504611b0d8d942d1e24823ff71e4aeb37	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-c2.bin	\N	\N	4194304	05a0cb22	4abe03e7f3a86f277131d413a3151c7b9c3646c8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-c3.bin	\N	\N	4194304	5fb69c9e	77b96518d8ad8ad120537e0f8ba65d69d1c33566	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-c4.bin	\N	\N	4194304	0be028c4	d3f8b37786ca7838c3525895a7f2b49afc8530d4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	blazstar	239-c5.bin	\N	\N	4194304	74bae5f8	812c9a31f0721c2971a316b084ce69337dbe3747	\N	\N	\N	\N	\N	\N	
