game	Mjolnir_v0.3.1	winrun	\N	namcos21.c	\N	\N	\N	Winning Run Suzuka Grand Prix	1989	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptm3.14j	\N	\N	524288	e364f4aa	3af6a864765871664cccad82c4795f677be68d51	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptu0.18f	\N	\N	524288	746b3084	73397d1f22300fb3a81a0a068da4d0a8cfdc0a36	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptu1.16f	\N	\N	524288	b44f1d3b	f3f1a85c082053653e4da7d7f01f1baef1a013c8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptu2.15f	\N	\N	524288	fdd2d778	0269f971d778e908a1efb5a63b08fb3365d98c2a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptu3.14f	\N	\N	524288	38b425d4	8ff6dd6775d42afdff4c9fb2232e4d72b38e515a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1wav0.1	\N	\N	4194304	52fb9762	125c163e62d701c2e17ba0b572ed27c944ca0412	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1wav1.2	\N	\N	4194304	b568dca2	503deb277691d801acac1380ded2868a5d5ac501	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	cybrcycc	\N	namcos22.c	\N	\N	\N	Cyber Cycles (Rev. CB2 Ver.C)	1995	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb2ver-c.1	\N	\N	1048576	a8e07a14	9bef7068c9bf792960df922ea79e4565d7680433	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb2ver-c.2	\N	\N	1048576	054c504f	9bde803ff09be0402f9b0388e55407362a2508e3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb2ver-c.3	\N	\N	1048576	47e6306c	39d6fc2c3cb9b4c9d3569cedb79b916a90537115	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb2ver-c.4	\N	\N	1048576	398426e4	f20cd4892420e7b978baa51c9129b362422a3895	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1datab.8k	\N	\N	524288	e2404221	b88810dd45aee8a5475c30806cdfded25fa14e0e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1scg0.12f	\N	\N	2097152	7aaca90d	9808819db5d86d555a03bb20a2fbedf060d04f0e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg0.12b	\N	\N	2097152	762a47a0	8a49c700dca7afec5d8d6a38fedcd3ad4b0e6713	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg1.10d	\N	\N	2097152	df92c3e6	302d7ee7e073a45e7baa948543bd30251f903a6d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg2.12d	\N	\N	2097152	07bc508e	7675694d10b50e57bb10b350559bd321df75d1ea	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg3.13d	\N	\N	2097152	50c86dea	7837a1d2bd3ade470f7fbc732513dd598badd219	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg4.14d	\N	\N	2097152	e93b8894	4d28b557b7ed2667e6af9f970f3e99cda785b940	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg5.16d	\N	\N	2097152	9ee610a1	ebc7892b6a66461ca6b6b912a264da1594340b2d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1cg6.18a	\N	\N	2097152	ddc3b5cc	34edffee9eb6fbf4a00fce0da34d9354b1a1155f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ccrl.3d	\N	\N	2097152	2f171c48	52b76213e37379b4a5cea7de40cf5396dc2998d8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ccrh.1d	\N	\N	524288	86124b93	f2cfd726313cbeff162d402a15de2360377630e7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrl0.18k	\N	\N	524288	f1393a03	c9e808601eef5839e6bff630e5f83380e073c5c0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrl1.16k	\N	\N	524288	2ad51de7	efd102b960ca10cda70da84661acf61e4bbb9f00	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrl2.15k	\N	\N	524288	78f77c0d	5183a8909c2ac0a3d80e707393bcbb4441d79a3c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrl3.14k	\N	\N	524288	804bfb4a	74b3fc3931265398e23605d3da7ca84a002da632	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrm0.18j	\N	\N	524288	f4eece49	3f34d1ae5986f0d340563ab0fb637bfdacb8712c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrm1.16j	\N	\N	524288	5f3cbd7d	d00d0a96b71d6a3b98907c4ba7c702e549dd0adb	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrm2.15j	\N	\N	524288	02c7e4af	6a541a28163b1026a824f6f8aed05d0eb0c8ae93	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptrm3.14j	\N	\N	524288	ace3123b	2b590ed967572d77b3cc6b37e341a5bdc55c762f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptru0.18f	\N	\N	524288	58d35341	a5fe00bdcf39521f0465743664ff0dd78be5d6e8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptru1.16f	\N	\N	524288	f4d005b0	0862ed1dd0818bfb765d97f1f9d996c321b0ec83	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptru2.15f	\N	\N	524288	68ffcd50	5ca5f71b6b079fde14d76c869d211a815bffae68	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1ptru3.14f	\N	\N	524288	d89c1c2b	9c25df696b2d120ce33d7774381460297740007a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1wavea.2l	\N	\N	4194304	b79a624d	c0ee358a183ba6d0835731dbdd191b64718fde6e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcycc	cb1waveb.1l	\N	\N	2097152	33bf08f6	bf9d68b26a8158ea1abfe8428b7454cac25242c5	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	timecris	\N	namcos22.c	\N	\N	\N	Time Crisis (Rev. TS2 Ver.B)	1995	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts2ver-b.1	\N	\N	1048576	29b377f7	21864ba964602115c1268fd5edd8006a13a86cfc	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts2ver-b.2	\N	\N	1048576	79512e25	137a215ec192e76e93511456ad504481a566c9c9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts2ver-b.3	\N	\N	1048576	9f4ced33	32768b5ff263a9e3d11b7b36f6b2d7e951e07419	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts2ver-b.4	\N	\N	1048576	3e0cfb38	3c56342bd73b1617ea579a0d53e19d59bb04fd99	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1data.8k	\N	\N	524288	e68aa973	663e80d249be5d5841139d98a9d72e2396851272	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg0.12f	\N	\N	2097152	14a3674d	c5792a385572452b43bbc7eb8428335b19daa3c0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg1.10f	\N	\N	2097152	11791dbf	3d75b468d69a8bf398d45f310cdb8bc88b63f25c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg2.8f	\N	\N	2097152	d630fff9	691394027b858702f06282f965f5b53e6fed496b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg3.7f	\N	\N	2097152	1a62f015	7d09ae480ae7813391616ae0090929ba845a345a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg4.5f	\N	\N	2097152	511b8dd6	936649c0a61d29f024a28e4ab64cce4b55d58f64	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1scg5.3f	\N	\N	2097152	553bb246	94659bee4fd0afe834a8bf3414d8825411cf9e86	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg0.8d	\N	\N	2097152	de07b22c	f4d07b8840ec8be625eff634bce619e960c334a5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg1.10d	\N	\N	2097152	992d26f6	a0b9007312804b413d4c1748527378da4d8d53b3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg2.12d	\N	\N	2097152	6273954f	d73a43888b53e4c42fc33e8e1b38e60fd3329413	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg3.13d	\N	\N	2097152	38171f24	d04caaa5b1b377ced38501b014e4cb7fc831c41d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg4.14d	\N	\N	2097152	51f09856	0eef421907ee813d5117e62cf0005bf00eb29c88	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg5.16d	\N	\N	2097152	4cd9fd79	0d2018ec914683a75bdec8655d678fd562eb6d15	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1cg6.18d	\N	\N	2097152	f17f2ec9	ed88ec524626e5bbe2e1ea6838412d3ac85671dd	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ccrl.3d	\N	\N	2097152	56cad2df	49c0e57d5cf5d5fc4c75da6969bec01d6d443259	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ccrh.1d	\N	\N	524288	a1cc3741	7fe57924c42e287b134e5d7ad00cffdff1f18084	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrl0.18k	\N	\N	524288	e5f2d275	2f5057e65ec8a3ec03f841f15f10769ae1f69139	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrl1.16k	\N	\N	524288	2bba3800	1d9c944cb06417cb0ac47a58b922dddb83387586	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrl2.15k	\N	\N	524288	d4441c08	6a6bb9cecbf35cb81b7681e220fc33df9a01d07f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrm0.18j	\N	\N	524288	8aea02ba	44ba85ba6d59758448d17ec39dfb628882ddc684	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrm1.16j	\N	\N	524288	bccf19bc	4a6566948bdd2b0f82b7c30e57d3fe65005c26e3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptrm2.15j	\N	\N	524288	7280be31	476b7171ae855d8bbd968ccbaa55b5100d274e3b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptru0.18f	\N	\N	524288	c30d6332	a5c59d0abfe38de975fa0d606ed8500eb02008b7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptru1.16f	\N	\N	524288	993cde84	c9cdcca1d60bcc41ad881c02dda9895563963ead	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1ptru2.15f	\N	\N	524288	7cb25c73	616eab3ac238864a584394f7ec8736ece227974a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1wavea.2l	\N	\N	4194304	d1123301	4bf1fd746fef4e6befa63c61a761971d729e1573	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecris	ts1waveb.1l	\N	\N	2097152	bf4d7272	c7c7b3620e7b3176644b6784ee36e679c9e31cc1	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	timecrsa	\N	namcos22.c	timecris	timecris	\N	Time Crisis (Rev. TS2 Ver.A)	1995	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts2ver-a.1	\N	\N	2097152	d57eb74b	536dd9305d0ac44110c575776333310cc57b5242	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts2ver-a.2	\N	\N	2097152	671588af	63f992c6795521fd263a0ebf230f8dc88cbfc443	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1data.8k	ts1data.8k	\N	524288	e68aa973	663e80d249be5d5841139d98a9d72e2396851272	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg0.12f	ts1scg0.12f	\N	2097152	14a3674d	c5792a385572452b43bbc7eb8428335b19daa3c0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg1.10f	ts1scg1.10f	\N	2097152	11791dbf	3d75b468d69a8bf398d45f310cdb8bc88b63f25c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg2.8f	ts1scg2.8f	\N	2097152	d630fff9	691394027b858702f06282f965f5b53e6fed496b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg3.7f	ts1scg3.7f	\N	2097152	1a62f015	7d09ae480ae7813391616ae0090929ba845a345a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg4.5f	ts1scg4.5f	\N	2097152	511b8dd6	936649c0a61d29f024a28e4ab64cce4b55d58f64	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1scg5.3f	ts1scg5.3f	\N	2097152	553bb246	94659bee4fd0afe834a8bf3414d8825411cf9e86	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg0.8d	ts1cg0.8d	\N	2097152	de07b22c	f4d07b8840ec8be625eff634bce619e960c334a5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg1.10d	ts1cg1.10d	\N	2097152	992d26f6	a0b9007312804b413d4c1748527378da4d8d53b3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg2.12d	ts1cg2.12d	\N	2097152	6273954f	d73a43888b53e4c42fc33e8e1b38e60fd3329413	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg3.13d	ts1cg3.13d	\N	2097152	38171f24	d04caaa5b1b377ced38501b014e4cb7fc831c41d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg4.14d	ts1cg4.14d	\N	2097152	51f09856	0eef421907ee813d5117e62cf0005bf00eb29c88	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg5.16d	ts1cg5.16d	\N	2097152	4cd9fd79	0d2018ec914683a75bdec8655d678fd562eb6d15	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1cg6.18d	ts1cg6.18d	\N	2097152	f17f2ec9	ed88ec524626e5bbe2e1ea6838412d3ac85671dd	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ccrl.3d	ts1ccrl.3d	\N	2097152	56cad2df	49c0e57d5cf5d5fc4c75da6969bec01d6d443259	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ccrh.1d	ts1ccrh.1d	\N	524288	a1cc3741	7fe57924c42e287b134e5d7ad00cffdff1f18084	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrl0.18k	ts1ptrl0.18k	\N	524288	e5f2d275	2f5057e65ec8a3ec03f841f15f10769ae1f69139	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrl1.16k	ts1ptrl1.16k	\N	524288	2bba3800	1d9c944cb06417cb0ac47a58b922dddb83387586	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrl2.15k	ts1ptrl2.15k	\N	524288	d4441c08	6a6bb9cecbf35cb81b7681e220fc33df9a01d07f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrm0.18j	ts1ptrm0.18j	\N	524288	8aea02ba	44ba85ba6d59758448d17ec39dfb628882ddc684	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrm1.16j	ts1ptrm1.16j	\N	524288	bccf19bc	4a6566948bdd2b0f82b7c30e57d3fe65005c26e3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptrm2.15j	ts1ptrm2.15j	\N	524288	7280be31	476b7171ae855d8bbd968ccbaa55b5100d274e3b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptru0.18f	ts1ptru0.18f	\N	524288	c30d6332	a5c59d0abfe38de975fa0d606ed8500eb02008b7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptru1.16f	ts1ptru1.16f	\N	524288	993cde84	c9cdcca1d60bcc41ad881c02dda9895563963ead	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1ptru2.15f	ts1ptru2.15f	\N	524288	7cb25c73	616eab3ac238864a584394f7ec8736ece227974a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1wavea.2l	ts1wavea.2l	\N	4194304	d1123301	4bf1fd746fef4e6befa63c61a761971d729e1573	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrsa	ts1waveb.1l	ts1waveb.1l	\N	2097152	bf4d7272	c7c7b3620e7b3176644b6784ee36e679c9e31cc1	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	propcycl	\N	namcos22.c	\N	\N	\N	Prop Cycle (Rev PR2 Ver.A)	1996	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr2ver-a.1	\N	\N	1048576	3f58594c	5fdd8c61b47b51088a201799ce0c2f08c32ef852	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr2ver-a.2	\N	\N	1048576	c0da354a	f27a71a62385b842404fcd8ed6513158e3639b8f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr2ver-a.3	\N	\N	1048576	74bf4b74	02713aa07238cc9e30163ae24d12c034aa972ff3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr2ver-a.4	\N	\N	1048576	cf4d5638	2ddd00d6ec3b85c234820507650d201e176c94a2	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1data.8k	\N	\N	524288	2e5767a4	390bf05c90044d841fe2dd4a427177fa1570b9a6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1scg0.12f	\N	\N	2097152	2d09a869	ce8beabaac255e1de29d944c9866022bad713519	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1scg1.10f	\N	\N	2097152	7433c5bd	a8fd4e73de66e3d443c0cb5b5beef8f467014815	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg0.12b	\N	\N	2097152	0a041238	da5688970432f7fe39337ee9fb46ca25a53fdb11	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg1.10d	\N	\N	2097152	7d09e6a7	892317ee0bd796fa5c70d64912ef2e696792a2d4	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg2.12d	\N	\N	2097152	659f006e	23362a922cb1100950181fac4858b953d8fc0794	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg3.13d	\N	\N	2097152	d30bffa3	2f05227d91d257db9fa8cae114974de602d98729	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg4.14d	\N	\N	2097152	f4636cc9	4e01a476e418e5790878572e83a8a11536ce30ae	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg5.16d	\N	\N	2097152	97d333de	e8f8383f49aae834dd8b57231b25899703cef966	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg6.18a	\N	\N	2097152	3e081c03	6ccb162952f6076359b2785b5d800b39a9a3c5ce	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1cg7.15a	\N	\N	2097152	ec9fc5c8	16de614b26f06bbddae3ab56cebba45efd6fe81b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ccrl.3d	\N	\N	2097152	e01321fd	5938c6eff8e1b3642728c3be733f567a97cb5aad	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ccrh.1d	\N	\N	524288	1d68bc31	d534d0daebe7018e83b57cc7919c294ab89bddc8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrl0.18k	\N	\N	524288	fddb27a2	6e837b45e3f9ed7ca3d1a457d0f0124de5618d1f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrl1.16k	\N	\N	524288	6964dd06	f38a550165504693d20892a7dcfaf01db19b04ef	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrl2.15k	\N	\N	524288	4d7ed1d4	8f72864a06ff8962e640cb36d062bddf5d110308	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrm0.18j	\N	\N	524288	b6f204b7	3b34f240b399b6406faaf338ae0ab536247e64a6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrm1.16j	\N	\N	524288	949588b7	fdaf50ff2496200b9c981efc18b035f3c0a96ace	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptrm2.15j	\N	\N	524288	dc1cef0a	8cbc02cf73fac3cc110b676d77602ae628385eae	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptru0.18f	\N	\N	524288	5d66a7c4	c9ed1c18724192d45c1f6b40096f15d02baf2401	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptru1.16f	\N	\N	524288	e9a3f72b	f967e1adf8eee4fffdf4288d36a93c5bb4f9a126	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1ptru2.15f	\N	\N	524288	c346a842	299bc0a30d0e74d8adfa3dc605aebf6439f5bc18	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1wavea.2l	\N	\N	4194304	320f3913	3887b7334ca7762794c14198dd24bab47fcd9505	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	propcycl	pr1waveb.1l	\N	\N	4194304	d91acb26	c2161e2d70e08aed15cbc875ffee685190611daf	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	timecrs2	\N	namcos23.c	\N	\N	\N	Time Crisis 2	1997	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss3verb.2	\N	\N	2097152	c7be691f	5e2e7a0db3d8ce6dfeb6c0d99e9fe6a9f9cab467	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss3verb.1	\N	\N	2097152	6e3f232b	8007d8f31a605a5df89938d7c9f9d3d209c934be	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss3verb.3	\N	\N	524288	41e41994	eabc1a307c329070bfc6486cb68169c94ff8a162	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1mtal.2h	\N	\N	8388608	bfc79190	04bda00c4cc5660d27af4f3b0ee3550dea8d3805	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1mtah.2j	\N	\N	8388608	697c26ed	72f6f69e89496ba0c6183b35c3bde71f5a3c721f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1mtbl.2f	\N	\N	8388608	e648bea4	3803d03e72b25fbcc124d5b25066d25629b76b94	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1mtbh.2m	\N	\N	8388608	82582776	7c790d09bac660ea1c62da3ffb21ab43f2461594	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1cguu.4f	\N	\N	8388608	76924e04	751065d6ce658cbbcd88f854f6937ebd2204ec68	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1cgum.4j	\N	\N	8388608	c22739e1	8671ee047bb248033656c50befd1c35e5e478e1a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1cgll.4m	\N	\N	8388608	18433aaa	08539beb2e66ec4e41062621fc098b121c669546	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1cglm.4k	\N	\N	8388608	669974c2	cfebe199631e38f547b38fcd35f1645b74e8dd0a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1ccrl.7f	\N	\N	4194304	3a325fe7	882735dce7aeb36f9e88a983498360f5de901e9d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	timecrs2	tss1ccrh.7e	\N	\N	2097152	f998de1a	371f540f505608297c5ffcfb623b983ca8310afb	\N	\N	\N	\N	\N	\N	
