game	Callus_v0.42	1941	\N	\N	\N	\N	\N	1941 - Counter Attack	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij18.bin	\N	\N	131072	f17a0e56	7c89aca230f176e12f995892f9d1bce22c57fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij19.bin	\N	\N	131072	af08b230	a3b5b3013012efa1860699648518f8d8031c5f30	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij24.bin	\N	\N	131072	5092257d	95dc9d10940653b2fb37baf5c1ed27145b02104e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij25.bin	\N	\N	131072	22109aaa	cf21e75674d81b2daae2083d02f9f4b6e52722c6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij26.bin	\N	\N	131072	e2af981e	3c2b28b4a4d457aa94a760dfca0181a9f050c319	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij27.bin	\N	\N	131072	83d5cb0e	44c93fa5eedcafc8dc6d88ee827c6cadc9c671f0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij32.bin	\N	\N	131072	84560bef	9e94ae434b50ecf82781080e11d0c4741e992d0d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij33.bin	\N	\N	131072	3ed2c680	0afe84d8d89f8d45afc79f6172337e622e29a8a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij36.bin	\N	\N	131072	2d4ffb2b	6e49cf89a36834fd1de8b4b860fe66f3d7d67a84	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij38.bin	\N	\N	131072	eb75bd8c	2129460e06eb64019fc5f7eab6334ff43229b995	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij39.bin	\N	\N	131072	70fbe579	b5b7ed5588ecd884b20dd50bfc5385a9af03c5d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij42.bin	\N	\N	131072	c085dfaf	a31ededc3413ec4f3f5e3a1fb615b60c6197f4a5	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	punish	\N	\N	\N	\N	\N	The Punisher (93/04/22 - ETC)	1993	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_24.rom	\N	\N	131072	0f434414	aaacf835a93551fc792571d6e824a01f3c5d4469	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_25.rom	\N	\N	131072	b77102e2	2e39b2c2c0eed5ca2320a57e69bcf377f809a20c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_26.rom	\N	\N	131072	389a99d2	e97f4225554e4603cb0e3edd296a90bb2e467ca7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_27.rom	\N	\N	131072	3eb181c3	a2442449f4bbe3be03d2be7d4e2cbb69f9741dac	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_28.rom	\N	\N	131072	b732345d	472d84f846e9f73f129562d78352376194e0211e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_29.rom	\N	\N	131072	ec037bce	f86e7feb63d7662a38048e6d51d7b5a69dafaffb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_30.rom	\N	\N	131072	68fb06ac	189e25ca7e4aaa80492c03ce06696952cc1b1553	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	pse_31.rom	\N	\N	131072	37108e7b	78aaa6e2913e6b1b852b39416557ac4a394d7d8b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_21.rom	\N	\N	524288	8affa5a9	268760b83b1723ff50a019ec51ef7af2e49935bf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx1.rom	\N	\N	524288	77b7ccab	e08e5d55a79e4c0c8ca819d6d7d2a14f753c6ec3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx2.rom	\N	\N	524288	64fa58d4	d4a774285ed15273195b6b26d2965ce370e54e73	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx3.rom	\N	\N	524288	0122720b	5f0d3097e097f64106048156fbb0d343fe78fffa	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx4.rom	\N	\N	524288	60da42c8	95eec4a58d9628a2d9764951dd8dc11e4860a899	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx5.rom	\N	\N	524288	c54ea839	0733f37329edd9d0cace1319a7544b40aa7ecb0b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx6.rom	\N	\N	524288	a544f4cc	9552df8934ba25f19a22f2e07783712d8c8ef03c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx7.rom	\N	\N	524288	04c5acbd	fddc94b0f36d4d22d7c357856ae15b7514c342d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_gfx8.rom	\N	\N	524288	8f02f436	a2f0ebb7e9593469c7b843f8962a66f3d77f79e5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_q.rom	\N	\N	131072	49ff4446	87af12f87a940a6c5428b4574ad44a4b54867bc3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_q1.rom	\N	\N	524288	31fd8726	1d73a76682e9fb908db0c55b9a18163f7539fea1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_q2.rom	\N	\N	524288	980a9eef	36571381f349bc726508a7e618ba1c635ec9d271	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_q3.rom	\N	\N	524288	0dd44491	903cea1d7f3120545ea3229d30fbd687d11ad68f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punish	ps_q4.rom	\N	\N	524288	bed42f03	21302f7e75f9c795392a3b34e16a959fc5f6e4e9	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	punishj	\N	\N	\N	\N	\N	The Punisher (93/04/22 - Japan)	1993	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps01.bin	\N	\N	524288	77b7ccab	e08e5d55a79e4c0c8ca819d6d7d2a14f753c6ec3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps02.bin	\N	\N	524288	0122720b	5f0d3097e097f64106048156fbb0d343fe78fffa	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps03.bin	\N	\N	524288	64fa58d4	d4a774285ed15273195b6b26d2965ce370e54e73	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps04.bin	\N	\N	524288	60da42c8	95eec4a58d9628a2d9764951dd8dc11e4860a899	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps05.bin	\N	\N	524288	c54ea839	0733f37329edd9d0cace1319a7544b40aa7ecb0b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps06.bin	\N	\N	524288	04c5acbd	fddc94b0f36d4d22d7c357856ae15b7514c342d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps07.bin	\N	\N	524288	a544f4cc	9552df8934ba25f19a22f2e07783712d8c8ef03c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	ps08.bin	\N	\N	524288	8f02f436	a2f0ebb7e9593469c7b843f8962a66f3d77f79e5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psj21.bin	\N	\N	524288	8affa5a9	268760b83b1723ff50a019ec51ef7af2e49935bf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psj22.bin	\N	\N	524288	e01036bc	a01886014dabe8f9ab45619865c6bd9f27472eae	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psj23.bin	\N	\N	524288	6b2fda52	5f95a79b7b802609ae9ddd6641cc52610d428bf4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psq.bin	\N	\N	131072	49ff4446	87af12f87a940a6c5428b4574ad44a4b54867bc3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psq1.bin	\N	\N	524288	31fd8726	1d73a76682e9fb908db0c55b9a18163f7539fea1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psq2.bin	\N	\N	524288	980a9eef	36571381f349bc726508a7e618ba1c635ec9d271	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psq3.bin	\N	\N	524288	0dd44491	903cea1d7f3120545ea3229d30fbd687d11ad68f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	punishj	psq4.bin	\N	\N	524288	bed42f03	21302f7e75f9c795392a3b34e16a959fc5f6e4e9	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	qad	\N	\N	\N	\N	\N	Capcom Quiz Game - Quiz & Dragons (92/07/01 - USA)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_01.rom	\N	\N	131072	f688cf8f	1b20095e536a24406513715cded249c9be1aa1d2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_05.rom	\N	\N	131072	c3db0910	cf3aa3d3b64031dea92a80e5650151315cf871bf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_09.rom	\N	\N	131072	8c3f9f44	b5ab20515b7f3e7db023be42d4c7ed1941b37d9b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_13.rom	\N	\N	131072	afbd551b	02e2f12196c542a004325689bda8949213ef0333	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_17.rom	\N	\N	131072	a812f9e2	9b7ceb347fbe00c40338b97ee6e8e4d1db9e7cb3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_23.rom	\N	\N	65536	cfb5264b	e662ed5555d02ccf4e62cdbcfa0bbfc019734ee1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_24.rom	\N	\N	131072	2f1bd0ec	017e0dc521bf402c700775ee06cbc124f7ce0e3f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_30.rom	\N	\N	131072	f190da84	d5cd4c69b5d135a2f2fea8ca9631251c9da79e70	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_31.rom	\N	\N	131072	b7583f73	3896e0fcf375e9e5d9ba70cc1ed001cd702f9ff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_32.rom	\N	\N	131072	a8d295d3	d4d0bdaeb40f652ef33b317cb2b566b4c3550242	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_36a.rom	\N	\N	131072	de9c24a0	458962943e8d97d1f4e5a15ac1c8d3bcaa32918b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_37a.rom	\N	\N	131072	10d22320	73b2876d5447f50a850c466789d9297269f732d6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_38.rom	\N	\N	131072	ccdddd1f	8304c4cdfaa1ae6b37e2733e9a6ddce9252fd43a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_42a.rom	\N	\N	131072	cfe36f0c	370a47461b2dbb7807f547f5b4b33296572c5d78	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qad	qdu_43a.rom	\N	\N	131072	15e6beb9	68d11e9bdd82775060281c5880f249e3515dc235	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	qadj	\N	\N	\N	\N	\N	Quiz & Dragons (94/09/21 - Japan)	1994	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad01.bin	\N	\N	524288	9d853b57	380b41a3eced1f4a5523999b63d80b7593a85eca	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad02.bin	\N	\N	524288	b35976c4	3e128db89186c4e88c46be9da310b755ae5b816c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad03.bin	\N	\N	524288	cea4ca8c	5c50758647419129f2b35ab4dc712796fa801c12	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad04.bin	\N	\N	524288	41b74d1b	78aa2faec512c505f98b4e8053fc161941d41773	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad09.bin	\N	\N	65536	733161cc	dfb8c5a1037bd3b2712fb327122ec39ceb993b8d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad18.bin	\N	\N	131072	2bfe6f6a	b2a98ac034c65b7ac8167431f05f35d4799032ea	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad19.bin	\N	\N	131072	13d3236b	785d49de484e9ac6971eaceebebfecb8e58563f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad22a.bin	\N	\N	524288	3191ddd0	2806021a5dc809ca43692bbe9c4f5ef690c9ac14	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	qadj	qad23a.bin	\N	\N	524288	4d3553de	07eabcb02fbbe11397ce91405a2e6bb53b3d5d4f	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	rockmanj	\N	\N	\N	\N	\N	Rockman the Power Battle (95/09/22 - Japan)	1995	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm01.bin	\N	\N	524288	6ecdf13f	2a8fe06bf5011e3f990f90d9224f91d8631ec0cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm02.bin	\N	\N	524288	944d4f0f	665dc9a537e9c9b565f6136f939ff5c2861f875f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm03.bin	\N	\N	524288	36f3073c	457d68e63599d06a136e152a9ad60adac1c91edd	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm04.bin	\N	\N	524288	54e622ff	36f6297e3d410f041be5e582919478b0d52520ca	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm05.bin	\N	\N	524288	5dd131fd	1a7fc8cf38901245d40901996e946e7ad9c0e0c5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm06.bin	\N	\N	524288	f0faf813	adff01c2ecc4c8ce6f8a50cbd07d8f8bb9f48168	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm07.bin	\N	\N	524288	826de013	47f36b1d92a487c43c8dadc8293b8e6f40649286	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm08.bin	\N	\N	524288	fbff64cf	f0cb531ef195dc1dcd224a208906a62fb5d199a1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm09.bin	\N	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm10.bin	\N	\N	524288	4dc8ada9	776c2b3ef24c2b8f390c05a9c6728b14ceec696e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm11.bin	\N	\N	524288	f2b9ee06	db315b00d1caed1a8c0f6e0ae726e8fa05b011fa	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm12.bin	\N	\N	524288	fed5f203	23db14490519b5e2d0bb92ffe6e14540d1999e4b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm13.bin	\N	\N	524288	5069d4a9	b832b98be94371af52bd4bb911e18ec57430a7db	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm14.bin	\N	\N	524288	303be3bd	1e5c3fd71966ea9f457840c40582795b501c323e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm15.bin	\N	\N	524288	4f2d372f	db6a94d1f92c1b96e404b38ebcb1eedbec3ae6cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm16.bin	\N	\N	524288	93d97fde	e4be5216f98ad08a9118d629d398be2bd54e2e2a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm17.bin	\N	\N	524288	92371042	c55833cbaddcc986edd23c009a3e3c7ff09c2708	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm18.bin	\N	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm19.bin	\N	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm21a.bin	\N	\N	524288	517ccde2	492256c192f0c4814efa1ee1dd390453dd2e5865	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm22a.bin	\N	\N	524288	8729a689	14ddb34d8201c544ea9d3d8c2cc52d380bc72930	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	rockmanj	rcm23a.bin	\N	\N	524288	efd96cb2	cbe81554f60d0c897f3f2ebc5bc966bb03cc23fe	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2	\N	\N	\N	\N	\N	Street Fighter II (91/02/14 - ETC)	1991	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2e_30b.rom	\N	\N	131072	57bd7051	5e211e75b1649b07723cabc03cf15636dbbae595	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2e_31b.rom	\N	\N	131072	a673143d	e565f0ec23d6deb543c72af5a83f070c07319477	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2e_37b.rom	\N	\N	131072	62691cdd	328703c3e737ada544e67c36119eeb4a100ca740	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2e_38b.rom	\N	\N	131072	4c2ccef7	77b119c70c255622b023de25d9af3b3aac52ea47	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx01.rom	\N	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx02.rom	\N	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx03.rom	\N	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx04.rom	\N	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx10.rom	\N	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx11.rom	\N	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx12.rom	\N	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx13.rom	\N	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx20.rom	\N	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx21.rom	\N	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx22.rom	\N	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2gfx23.rom	\N	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_09.rom	\N	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_18.rom	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_19.rom	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_28b.rom	\N	\N	131072	4009955e	7842dbef7650485639fbae49b9f4db7494d4f73d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_29b.rom	\N	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_35b.rom	\N	\N	131072	8c1f3994	5e1d334399d05a837c2d80f79eada543e83afaf7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2	sf2_36b.rom	\N	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2j	\N	\N	\N	\N	\N	Street Fighter II (91/12/10 - Japan)	1991	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf205.bin	\N	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf206.bin	\N	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf207.bin	\N	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf208.bin	\N	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf209.bin	\N	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf214.bin	\N	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf215.bin	\N	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf216.bin	\N	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf217.bin	\N	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf218.bin	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf219.bin	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf224.bin	\N	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf225.bin	\N	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf226.bin	\N	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf227.bin	\N	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j28.bin	\N	\N	131072	d283187a	5ea83d2652e43e46b831b614d1fe06d465bac9a3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j29.bin	\N	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j30.bin	\N	\N	131072	79022b31	b7cfe0498260cdd2779580c47829dd02435ffff4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j31.bin	\N	\N	131072	fe15cb39	383478524881ea70d9e04c9b6143b8735b637eee	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j35.bin	\N	\N	131072	d28158e4	bf2bca6068e374011afa95e99809d262f522df18	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j36.bin	\N	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j37.bin	\N	\N	131072	516776ec	4f8b63c4d4265a105751fa72b50bd0fa538bf881	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2j	sf2j38.bin	\N	\N	131072	38614d70	39c58096f3a8e01fb439639b742b83102bbaa7f6	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	sf2t	\N	\N	\N	\N	\N	Street Fighter II Turbo	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.01	\N	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.02	\N	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.03	\N	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.04	\N	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.05	\N	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.06	\N	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.07	\N	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.08	\N	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	sf2t	sf2.09	\N	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
