game	Final_Burn_v0.518	outrun	\N	\N	\N	\N	\N	Out Run	1986	Sega	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.15	\N	\N	2097152	92b63172	9bed7dbbb17729f2ad3d318396f5335c0bd39937	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.16	\N	\N	1048576	f0916bdb	9354d258dd26cbbf12c78ecfc277c357cbdb360e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.01	\N	\N	131072	3f5e2424	4aa744576bc6752c43a90a27a816ebd90076b248	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.11	\N	\N	2097152	0c499b67	a8ebd8a1cd6dece8344b7cb0439d85843fb97616	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.12	\N	\N	2097152	2f0b5a4e	8d1ebbb811aa469b0f0d29d719d2b9af28fb63a2	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911)	1993	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfu.03a	\N	\N	524288	72f29c33	c24769ca9568d4f6847979929b2a059e57dae6b3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfu.04a	\N	\N	524288	935cea44	1360254debf179919def1485b5758f529c94f65a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfu.05	\N	\N	524288	a0acb28a	55c0c0ea9b9e6ef8d7c12f888cf42b6418bbf82e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfu.06	\N	\N	524288	47413dcf	1a94e38ee899e6356ad22bde4f85e99dd3b6a934	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfu.07	\N	\N	524288	e6066077	889e2cad30b16bfaf0c54f3a38d04dd02deac6f9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfux.03a	\N	\N	524288	ec278279	c5548704e10f0278673388d944205749d1c7522d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfux.04a	\N	\N	524288	6194d896	c68665233d1ce360327bf11f66eea66f5058e964	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfux.05	\N	\N	524288	aa846b9f	4f0b5d849ac4ce097ee63570b023ffd9769c92e5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfux.06	\N	\N	524288	235268c4	30942da5b83bb410210adcc212cb99868b2475be	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssfux.07	\N	\N	524288	e46e033c	5891b42dce7ff48a6443836a9808e64907ad3be7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.13	\N	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.15	\N	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.17	\N	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.19	\N	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.14	\N	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.16	\N	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.18	\N	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.20	\N	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.01	\N	\N	131072	eb247e8c	24296c18d9b1136d69712bf1c9d9d15463041e83	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q01	\N	\N	524288	a6f9da5c	6d19f83a01bd25b838d5c2871f7964529d926c98	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q02	\N	\N	524288	8c66ae26	32a82aee6ed4480e5a990f9af161734c7c0a1403	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q03	\N	\N	524288	695cc2ca	c2675f0233608b76de528d2a6ef19846d1348060	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q04	\N	\N	524288	9d9ebe32	9b26329370041374f1a90b479a172d2bc2801c4d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q05	\N	\N	524288	4770e7b7	0e764f0befb9227b0b36508d8ca8ec9be31bcb05	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q06	\N	\N	524288	4e79c951	1144781d7dc57ef8a6458d982f5c91548ff59e27	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q07	\N	\N	524288	cdd14313	ebe767a9d4b51dba4282fa0a36a546a88620dd59	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2	ssf.q08	\N	\N	524288	6f5a088c	6c0b4690479647a99d76335f174be8455b4ff118	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	msh	\N	\N	\N	\N	\N	Marvel Super Heroes (US 951024)	1995	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	mshu.03	\N	\N	524288	d2805bdd	a6f78c31a82168bb5f7d614dcebbeab8231e2d75	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	mshu.04	\N	\N	524288	743f96ff	abb82359bb68966028ea33e94996803599f3e273	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.05	\N	\N	524288	6a091b9e	7fa54e69e1a1ca348cb08d892d55023e9a3ff4cb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.06	\N	\N	524288	803e3fa4	0acdeda65002521bf24130cbf06f9faa1dcef9e5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.07	\N	\N	524288	c45f8e27	4d28e0782c31ce56e728ac6ef5edd10437f00637	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.08	\N	\N	524288	9ca6f12c	26ad682667b983b805e1f577426e5fca8ee3c82b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.09	\N	\N	524288	82ec27af	caf76268063ba91d28e8af684d60c2d71f29b9b9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.10	\N	\N	524288	8d931196	983e62efcdb4c8db6bce6acf4f86acb9447b565d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	mshux.03	\N	\N	524288	10bfc357	6d833ce68249cef57cc49682ebd5f32d9b495126	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	mshux.04	\N	\N	524288	871f0863	5a080bdfcfb58740c0890976d338621e2a326bf2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.13	\N	\N	4194304	09d14566	c96463654043f22da5e844c6da17aa9273dc3439	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.15	\N	\N	4194304	ee962057	24e359accb5f71a5863d7bad4088719fa547f88c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.17	\N	\N	4194304	604ece14	880fb62b33ba4cceb38635e4ec056fac11a3c70f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.19	\N	\N	4194304	94a731e8	1e784a3412e7361e3001494e1daf840ef8c20449	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.14	\N	\N	4194304	4197973e	93aeea1a480b5f452c8a40ae3fff956796b859fa	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.16	\N	\N	4194304	438da4a0	ca93b14c3a570f9dd582efbb3f0536a92e535042	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.18	\N	\N	4194304	4db92d94	f1b25ccc0627139ad5b287a8f2ab3b4a2fb8b8e4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.20	\N	\N	4194304	a2b0c6c0	71016c01c1a706b73cf5b9ac7e384a030c6cf08d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.01	\N	\N	131072	c976e6f9	281025e5aaf97c0aeddc8bd0f737d092daadad9e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.02	\N	\N	131072	ce67d0d9	324226597cc5a11603f04085fef7715a314ecc05	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.11	\N	\N	2097152	37ac6d30	ec67421fbf4a08a686e76792cb35e9cbf04d022d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	msh	msh.12	\N	\N	2097152	de092570	a03d0df901f6ea79685eaed67db65bee14ec29c6	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	avsp	\N	\N	\N	\N	\N	Aliens vs. Predator (US 940520)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avpu.03d	\N	\N	524288	42757950	e6acae73a300c0e07c21f776e6aa87628184b152	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avpu.04d	\N	\N	524288	5abcdee6	205e1ac8f4e359fd04e3a1e12425ba0b8330b1c1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.05d	\N	\N	524288	fbfb5d7a	5549bc9d780753bc9c10fba82588e5c3d4a2acb2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.06	\N	\N	524288	190b817f	9bcfc0a015ffba9cdac25b6270939a9690de5da7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avpux.03d	\N	\N	524288	d5b01046	59ddf1949fcbd5aae344696bcac9659d33884eed	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avpux.04d	\N	\N	524288	94bd7603	4662c6a21f32eaac3127593079d72800758293bb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.13	\N	\N	2097152	8f8b5ae4	457ce959aa5db3a003de7dda2b3799b2f1ae279b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.15	\N	\N	2097152	b00280df	bc1291a4a222d410bc99b6f1ed392067d9c3999e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.17	\N	\N	2097152	94403195	efaad001527a5eba8f626aea9037ac6ef9a2c295	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.19	\N	\N	2097152	e1981245	809ccb7f10262e227d5e9d9f710e06f0e751f550	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.14	\N	\N	2097152	ebba093e	77aaf4197d1dae3321cf9c6d2b7967ee54cf3f30	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.16	\N	\N	2097152	fb228297	ebd02a4ba085dc70c0603662e14d61625fa04648	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.18	\N	\N	2097152	34fb7232	8b1f15bfa758a61e6ad519af24ca774edc70d194	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.20	\N	\N	2097152	f90baa21	20a900819a9d321316e3dfd241210725d7191ecf	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.01	\N	\N	131072	2d3b4220	2b2d04d4282550fa9f6e1ad8528f20d1f2ac02eb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.11	\N	\N	2097152	83499817	e65b0ebd61ddc748842a9d4d92404b5305307623	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	avsp	avp.12	\N	\N	2097152	f4110d49	f27538776cc1ba8213f19f98728ed8c02508d3ac	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sfa2	\N	\N	\N	\N	\N	Street Fighter Alpha 2 (US 960306)	1996	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.03	\N	\N	524288	84a09006	334c33f9eb324d71443cc9c44e94f5a72451fa3f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.04	\N	\N	524288	ac46e5ed	a01b57daba4c255d5f07465c553bcbfe51d9ab0d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.05	\N	\N	524288	6c0c79d3	ae2a4e2903beec1f10fff6edac1a2385d6ac1c38	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.06	\N	\N	524288	c5c8eb63	4ea033834c7b260877335296f88c0db484dea289	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.07	\N	\N	524288	5de01cc5	b19bfe970b217c96e782860fc3ae3fcb976ed30d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2u.08	\N	\N	524288	bea11d56	a1d475066d36de7cc5d931671ccdcd89737bc7ee	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2ux.03	\N	\N	524288	6bb6005f	faf8052047052cb353c2fbcf2aa2840c9d3b2cea	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2ux.04	\N	\N	524288	74308a4b	d3dfeec64198be73b5594fd6a8f8d5440c637da1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.13	\N	\N	4194304	4d1f1f22	659fb4305bcf0cbbbbec97ede6e68a8323b13308	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.15	\N	\N	4194304	19cea680	4cb88963a0fbcef191c8419b6379387c01b4c81e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.17	\N	\N	4194304	e01b4588	c2936608fd75ff6cd5fa94c6d6d6f0c77c44a450	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.19	\N	\N	4194304	0feeda64	f5b350601437bd94b70d97feb23d791df19da6b3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.14	\N	\N	1048576	0560c6aa	f2bed3a8efef18052b51a7f0f6a888a18db813a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.16	\N	\N	1048576	ae940f87	39ee26333abbe302ba76dced0196a2e6b3b1d02a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.18	\N	\N	1048576	4bc3c8bc	6256963c515bf56f39b6e559afefd653ead56c54	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.20	\N	\N	1048576	39e674c0	8e771a2d8c2accad0463bccd21d7b23af0c895a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.01	\N	\N	131072	1bc323cf	83fbd6e9b327700dc9f1c59700b7385bc3705749	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.02	\N	\N	131072	ba6a5013	7814f3e56b69529b9860dd61c3b1e8d700244b03	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.11	\N	\N	2097152	aa47a601	a4d1ee89c84a3b9db06469bb66e85293b5aa9ac9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa2	sz2.12	\N	\N	2097152	2237bc53	96d5693047e4cf1ed10a8ee1905cea267a278e92	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	ssf2t	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (World 940223)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.03c	\N	\N	524288	2fa1f396	2aa58309811f34901554b84396556630a22ce9bc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.04a	\N	\N	524288	d0bc29c6	d9f89bcd79cba26db2100a00dd7bd8ee6ecb75f3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.05	\N	\N	524288	65222964	025bb708dc5b6365cc7fe60fc3f242511ad8f384	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.06a	\N	\N	524288	8fe9f531	b5d9ed498f730fdb968992bdec33605db1a007f4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.07	\N	\N	524288	8a7d0cb6	27ea0cea73a93c27257bf2a170d1deaf938cc311	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxe.08	\N	\N	524288	74c24062	f3eca09e0544c6aa46b0c4bead2246ab1e9a97d9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.09	\N	\N	524288	642fae3f	746df99b826b9837bba267104132161153c1daff	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.03c	\N	\N	524288	a181b207	9e8d6d9aa19d39d2893be8faaa9a8cc74221bbdc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.04a	\N	\N	524288	df28bd00	50e8c003e665c647d37ab12c3fa8b52604060322	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.05	\N	\N	524288	29b7bda4	beccb5a2678ca3ba2a06cf84af123ec3839e5b30	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.06a	\N	\N	524288	6c8719b3	e6a5a3b04256fbfe8baa463785a3f247c89ac9e4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.07	\N	\N	524288	dfc3b3cd	2b2c2fe474ba7dfd6d46343cdae1be30dab0cf65	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfxex.08	\N	\N	524288	d7436ae9	1861f9c81ff2ffd956b94412ef6eb096f7558b96	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.13	ssf.13	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.15	ssf.15	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.17	ssf.17	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.19	ssf.19	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.14	ssf.14	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.16	ssf.16	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.18	ssf.18	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	ssf.20	ssf.20	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.21	\N	\N	1048576	e32854af	1a5e11e9caa2b96108d89ae660ef1f6bcb469a74	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.23	\N	\N	1048576	760f2927	491e28e14ee06821fc9e709efa7b91313bc0c2db	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.25	\N	\N	1048576	1ee90208	83df1d9953560edddc2951ea426d29fb014e6a8a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.27	\N	\N	1048576	f814400f	ad6921af36d0bd5dfb89b1fb53c3ca3fd92d7204	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.01	\N	\N	131072	b47b8835	c8b2d50fe3a329bd0592ea160d505155d873dab1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.02	\N	\N	131072	0022633f	cab3afc79da53e3887eb1ccd1f4d19790728e6cd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.11	\N	\N	2097152	9bdbd476	a8520f77f30b97aae36408e0c4ca1ebbde1808a5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ssf2t	sfx.12	\N	\N	2097152	a05e3aab	d4eb9cae66c74e956569fea8b815156fbd420f83	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff30-36.bin	\N	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff35-42.bin	\N	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff31-37.bin	\N	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff36-43.bin	\N	\N	131072	995e968a	de16873d1639ac1738be0937270b108a9914f263	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff32-32m.bin	\N	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff05-05m.bin	\N	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff07-07m.bin	\N	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff01-01m.bin	\N	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff03-03m.bin	\N	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff09-09.bin	\N	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff18-18.bin	\N	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ffight	ff19-19.bin	\N	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	slam2e	\N	\N	\N	\N	\N	Ring of Destruction: Slammasters II (Euro 940902)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbe.03b	\N	\N	524288	b8016278	f744b08b27c11b8567ca7a94fbd75e398563c008	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbe.04b	\N	\N	524288	18c4c447	3723ad6d6939fa1ac7dd016254b32017b5e7b24e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbe.05b	\N	\N	524288	18ebda7f	eacc3e76af5c47abe0a778be7a7beacf0924884e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbe.06b	\N	\N	524288	89c80007	4c85aa5b224fdbb64f719a7b8b5b2e7413107c70	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.07b	\N	\N	524288	b9a11577	e9b58ef8acd1fedd3c9e0a3489593c7e931106c0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.08b	\N	\N	524288	f931b76b	0b7e8d1278dcba89f0063bd09cda96d6ae1bc282	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbex.03b	\N	\N	524288	3b1457bd	7e5eaaed00c4ed106a685b1f34a3695fed9b014e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbex.04b	\N	\N	524288	6299eb4e	232b09cc1e65b47e11369d0dbe5b0724567269e1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smbex.05b	\N	\N	524288	be4a84d1	a958c98140fa52798f78d955cf56e24c7c0b8f21	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.13	\N	\N	2097152	d9b2d1de	e8658983070dadcd1300a680a42c8431579e2b4f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.15	\N	\N	2097152	9a766d92	afdf88afbec527268d63c11ea32f861b52e11489	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.17	\N	\N	2097152	51800f0f	9526cd69a23340a81841271b51de03d9bf2b979f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.19	\N	\N	2097152	35757e96	c915f3b9e4fdec3defc7eecb2c1f7377e6072228	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.14	\N	\N	2097152	e5bfd0e7	327e626df4c2152f921f15535c01dda6c4437527	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.16	\N	\N	2097152	c56c0866	1e2218e852ae72a9a95861dd37129fe78d4b1329	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.18	\N	\N	2097152	4ded3910	d883541ce4d83f4e7ab095f2ef273408d9911f9a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	slam2e	smb.20	\N	\N	2097152	26ea1ec5	22be249b1f73272feacf4026f09fc877f5d86353	\N	\N	\N	\N	\N	\N	
