game	Replay_v0.04	1942	\N	\N	\N	\N	\N	1942 (set 2)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	bosco	2800.3h	\N	\N	4096	31b8c648	de0db24d385d2361ec989bf32388df8202ad535c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bosco	2900.3e	\N	\N	4096	d45a4911	547236adca9174f5cc0ec05b9649618bb92ba630	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bosco	5300.5d	\N	\N	4096	a956d3c5	c5a9d7b1f9b4acda8fb9762414e085cb5fb80c9e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bosco	5200.5e	\N	\N	4096	e869219c	425614cd0642743a82ef9c1aada29774a92203ea	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	btime	\N	\N	\N	\N	\N	Burger Time (Midway)	1982	Data East (Bally Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab05a1.12b	\N	\N	4096	0a98b230	aeee4f6f0aaa27575b80261d03c5453cc6ebd646	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab04.9b	\N	\N	4096	797e5f75	35ea5fa4b8f3494adf7774b3946ed2540ac826ff	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab06.13b	\N	\N	4096	c77f3f64	f283087fad0a102fe92be7ce80ed18e64dc93b67	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab05.10b	\N	\N	4096	b0d3640f	6ba28971714ece6f1c04fa2dbf1f9f216ded7cfa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab07.15b	\N	\N	4096	a142f862	39d7ef172d18874885f1b1542e885cc4287dc344	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab14.12h	\N	\N	4096	f55e5211	27940026d0c6212d1138d2fd88880df697218627	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab12.7k	\N	\N	4096	6c79f79f	338009199b5889621693833d88c35abb8e9e38a2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab13.9k	\N	\N	4096	ac01042f	e64b6381a9298eaf74e79fa5f1ea8e9596c58a49	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab10.10k	\N	\N	4096	854a872a	3d2ecfd54a5a9d68b53cf4b4ee1f2daa6aef2123	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab11.12k	\N	\N	4096	d4848014	0a55b091cd4e7f317c35defe13d5051b26042eee	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab8.13k	\N	\N	4096	70b35bbe	ee8d70d6792ac4b8fe3de90c665457fedb94a7ba	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab9.15k	\N	\N	4096	8dec15e6	b72633de6268ce16742bba4dcba835df860d6c2f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab00.1b	\N	\N	2048	c7a14485	6a0a8e6b7860859f22daa33634e34fbf91387659	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab01.3b	\N	\N	2048	25b49078	4abdcbd4f3362c3e4463a1274731289f1a72d2e6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab02.4b	\N	\N	2048	b8ef56c3	4a03bf011dc1fb2902f42587b1174b880cf06df1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btime	ab03.6b	\N	\N	2048	d26bc1f3	737af6e264183a1f151f277a07cf250d6abb3fd8	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	btimea	\N	\N	\N	\N	\N	Burger Time (Data East set 1)	1982	Data East Corporation	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa04.9b	\N	\N	4096	368a25b5	ed3f3712423979dcb351941fa85dce6a0a7bb16b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa06.13b	\N	\N	4096	b4ba400d	8c77397e934907bc47a739f263196a0f2f81ba3d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa05.10b	\N	\N	4096	8005bffa	d0da4e360039f6a8d8142a4e8e05c1f90c0af68a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa07.15b	\N	\N	4096	086440ad	4a32bc92f8ff5fbe112f56e62d2c03da8851a7b9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa14.12h	\N	\N	4096	f55e5211	27940026d0c6212d1138d2fd88880df697218627	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa12.7k	\N	\N	4096	c4617243	24204d591aa2c264a852ee9ba8c4be63efd97728	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa13.9k	\N	\N	4096	ac01042f	e64b6381a9298eaf74e79fa5f1ea8e9596c58a49	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa10.10k	\N	\N	4096	854a872a	3d2ecfd54a5a9d68b53cf4b4ee1f2daa6aef2123	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa11.12k	\N	\N	4096	d4848014	0a55b091cd4e7f317c35defe13d5051b26042eee	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa8.13k	\N	\N	4096	8650c788	d9b1ee2d1f2fd66705d497c80252861b49aa9254	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa9.15k	\N	\N	4096	8dec15e6	b72633de6268ce16742bba4dcba835df860d6c2f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa00.1b	\N	\N	2048	c7a14485	6a0a8e6b7860859f22daa33634e34fbf91387659	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa01.3b	\N	\N	2048	25b49078	4abdcbd4f3362c3e4463a1274731289f1a72d2e6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa02.4b	\N	\N	2048	b8ef56c3	4a03bf011dc1fb2902f42587b1174b880cf06df1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	btimea	aa03.6b	\N	\N	2048	d26bc1f3	737af6e264183a1f151f277a07cf250d6abb3fd8	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	bublbobl	\N	\N	\N	\N	\N	Bubble Bobble	1986	Taito Corporation	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_06.bin	\N	\N	32768	32c8305b	6bf69b3edfbefd33cd670a762b4bf0b39629a220	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_05.bin	\N	\N	65536	53f4bc6e	15a2e6d83438d4136b154b3d90dd2cf9f1ce572c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_08.bin	\N	\N	32768	ae11a07b	af7a335c8da637103103cc274e077f123908ebb7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_09.bin	\N	\N	32768	20358c22	2297af6c53d5807bf90a8e081075b8c72a994fc5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_10.bin	\N	\N	32768	930168a9	fd358c3c3b424bca285f67a1589eb98a345ff670	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_11.bin	\N	\N	32768	9773e512	33c1687ee575d66bf0e98add45d06da827813765	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_12.bin	\N	\N	32768	d045549b	0c12077d3ddc2ce6aa45a0224ad5540f3f218446	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_13.bin	\N	\N	32768	d0af35c5	c5a89f4d73acc0db86654540b3abfd77b3757db5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_14.bin	\N	\N	32768	7b5369a8	1307b26d80e6f36ebe6c442bebec41d20066eaf9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_15.bin	\N	\N	32768	6b61a413	44eddf12fb46fceca2addbe6da929aaea7636b13	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_16.bin	\N	\N	32768	b5492d97	d5b045e3ebaa44809757a4220cefb3c6815470da	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_17.bin	\N	\N	32768	d69762d5	3326fef4e0bd86681a3047dc11886bb171ecb609	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_18.bin	\N	\N	32768	9f243b68	32dce8d311a4be003693182a999e4053baa6bb0a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_19.bin	\N	\N	32768	66e9438c	b94e62b6fbe7f4e08086d0365afc5cff6e0ccafd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	bublbobl	a78_20.bin	\N	\N	32768	9ef863ad	29f91b5a3765e4d6e6c3382db1d8d8297b6e56c8	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	carnival	\N	\N	\N	\N	\N	Carnival (upright)	1980	Sega	\N	\N	\N	
game_rom	Replay_v0.04	carnival	666u1.cpu	\N	\N	2048	4846ae8b	bf13455d9ddaba8fe504702e6c98352e661aa0a4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	652u32.cpu	\N	\N	2048	acb73519	aed08d31c63d7948066fcf90a406e4b5d5b6fb2b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	653u31.cpu	\N	\N	2048	bd179c15	610114b08311068ecefcbaa5214661c39f566a1b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	654u30.cpu	\N	\N	2048	59f75cc0	a567267fdb047c68adf9360ca67d103a773e894d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	655u29.cpu	\N	\N	2048	92f6c07d	b829f95af92d50c2fbfa5e0bf1fb474e3df2d399	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	656u28.cpu	\N	\N	2048	410914ac	2e170d79ece5eadc719b12831b9df1a023382e9d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	657u27.cpu	\N	\N	2048	c99a9bbd	55912d646b864ebb470ccad55af4ee77c9a76a45	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	658u26.cpu	\N	\N	2048	d2e4925a	fa2c6b4ee51671e0c8e8fc9ea73bc081f0ee5715	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	659u8.cpu	\N	\N	2048	3a894cfe	d445a00463046a7ace45e5fd21ad8b0bf538f92a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	660u7.cpu	\N	\N	2048	8b792ab7	20eccddccbf0e1fbcf34e0e6ed69c4b2dfbcd658	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	661u6.cpu	\N	\N	2048	261c3ca0	5f747a1647eb639d9e5a3ef367080f837256116e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	662u5.cpu	\N	\N	2048	59247fa2	d302a2f2facc30b829fc687f91aa16884b371844	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	663u4.cpu	\N	\N	2048	42787079	0b9bc579b58e11f743ec1f8c87c10051345ad02c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	664u3.cpu	\N	\N	2048	e0ff6e25	3cab594a5f900e53c24a96593bd2c3e3239a7dab	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	665u2.cpu	\N	\N	2048	c5868119	1a76f3750194e61b2c63c7d95f927d69c32cd6c2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	carnival	651u33.cpu	\N	\N	2048	a98d5f3d	81d47560c0b1597b51233ee9a32ab07fe57be7e7	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	cavenger	\N	\N	\N	\N	\N	Cosmic Avenger	1981	Universal	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	1	\N	\N	4096	9e0cc781	f23bd6b9f427c26ac996a5c8ba29f356cf45c78a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	2	\N	\N	4096	5ce5b950	170e3f8be592dcccb8868474f40f8f2223e8a8b5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	3	\N	\N	4096	bc28218d	4b0f1b38a5837b7ffc9aec6c28c6eb72cfa46226	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	4	\N	\N	4096	2b32e9f5	f8a7ea799d8ff9b4f830d064bb2f34a76729c336	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	5	\N	\N	4096	d117153e	622c90a6c3f0adc24fe8a1d4969075cbd55add4e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	6	\N	\N	4096	c7d366cb	ec4981fe34abf992acbd6325b2c756c58ff80b04	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	9	\N	\N	4096	63357785	20eaa866b7700535312fd415edaea94408ff3e3d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	0	\N	\N	4096	52ad1133	bc8c52c6ba919287773ff6a4ec793ebd95176130	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cavenger	8	\N	\N	4096	b022bf2d	85f78d5a1e5782587bb66ad101a94fd0d62fb790	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ccastles	\N	\N	\N	\N	\N	Crystal Castles (set 1)	1983	Atari	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.303	\N	\N	8192	10e39fce	5247f52e14ccf39f0ec699a39c8ebe35e61e07d2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.304	\N	\N	8192	74510f72	d22550f308ff395d51869b52449bc0669a4e35e4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.305	\N	\N	8192	9418cf8a	1f835db94270e4a16e721b2ac355fb7e7c052285	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.102	\N	\N	8192	f6ccfbd4	69c3da2cbefc5e03a77357e817e3015da5d8334a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.101	\N	\N	8192	e2e17236	81fa95b4d9beacb06d6b4afdf346d94117396557	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.107	\N	\N	8192	39960b7d	82bdf764ac23e72598883283c5e957169387abd4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccastles	ccastles.106	\N	\N	8192	9d1d89fc	01c279edee322cc28f34506c312e4a9e3363b1be	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ccboot	\N	\N	\N	\N	\N	Crazy Climber (bootleg set 1)	1980	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m11.bin	\N	\N	4096	5efbe180	e0c24f21d563da075eb5019d0e76cb01c2598c7a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m10.bin	\N	\N	4096	be2748c7	ae66bc4e5e02bf9944a3ee4b0d2dec073f732260	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m09.bin	\N	\N	4096	26489069	9be4d4a22dd334e619416e6c846a05003c0d687e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m08.bin	\N	\N	4096	e3c542d6	645cc4c94d1b1601c0083b156de67ec47fe2449f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m07.bin	\N	\N	4096	fbc9626c	32be2d06321b2943718d0bec77ec9ebb806e4b93	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m06.bin	\N	\N	2048	481b64cc	3f35c545fc784ed4f969aba2d7be6e13a5ae32b7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m04.bin	\N	\N	2048	6fb80538	6ba5add5c0190e79191b3fa749a1b94e766e3950	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m05.bin	\N	\N	2048	056af36b	756a295bbf7ede201b2e4cb106ce67a127e008de	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m03.bin	\N	\N	2048	67127253	e27556ed74e73644a2578ce6645c312d64f484c6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m02.bin	\N	\N	2048	7f4877de	c9aa9ff1b6cf907917fedfbd419b15ac337cf7bb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccboot	m01.bin	\N	\N	2048	49fab908	9665d6e26f390afcbf0ed9fe8fea9be94fbb3a84	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ccjap	\N	\N	\N	\N	\N	Crazy Climber (Japan)	1980	Nichibutsu	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc11j.bin	\N	\N	4096	89783959	948fa88fcb9e3797b9c10934d36cf6a55cb590fe	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc10j.bin	\N	\N	4096	14eda506	4bc55b4c4ec197952b05ad32584f15f0383cc2df	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc09j.bin	\N	\N	4096	26489069	9be4d4a22dd334e619416e6c846a05003c0d687e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc08j.bin	\N	\N	4096	b33c96f8	3974f4a60f37bed9e4faee7dafb565f553b9c201	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc07j.bin	\N	\N	4096	fbc9626c	32be2d06321b2943718d0bec77ec9ebb806e4b93	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc06j.bin	\N	\N	2048	481b64cc	3f35c545fc784ed4f969aba2d7be6e13a5ae32b7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc04j.bin	\N	\N	2048	332347cb	4115ca32af73f1791635b7d9e093bf77088a8222	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc05j.bin	\N	\N	2048	2c33b760	2edea8fe13376fbd51a5586d97aba3b30d78e94b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc03j.bin	\N	\N	2048	4e4b3658	0d39a8cb5cd6cf06008be60707f9b277a8a32a2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc02j.bin	\N	\N	2048	14f3ecc9	a1b5121abfbe8f07580eb3fa6384352d239a3d75	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ccjap	cc01j.bin	\N	\N	2048	21c0f9fb	44fad56d302a439257216ddac9fd62b3666589f1	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	cclimber	\N	\N	\N	\N	\N	Crazy Climber (US)	1980	Nichibutsu	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc11	\N	\N	4096	217ec4ff	334604c3a051d57440a9d0bfc34b809418ef1d2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc10	\N	\N	4096	b3c26cef	f52cb5482c12a9c5fb56e2e2aec7cab0ed23e5a5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc09	\N	\N	4096	6db0879c	c0ba1976c1dcd6edadd78073173a26851ae8dd4f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc08	\N	\N	4096	f48c5fe3	79072bbbf37387998ffd031afe8eb569a16fa9bd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc07	\N	\N	4096	3e873baf	8870dc5948cdd3c8d2fe9e54a20cf6c311c94e53	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc06	\N	\N	2048	481b64cc	3f35c545fc784ed4f969aba2d7be6e13a5ae32b7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc04	\N	\N	2048	332347cb	4115ca32af73f1791635b7d9e093bf77088a8222	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc05	\N	\N	2048	2c33b760	2edea8fe13376fbd51a5586d97aba3b30d78e94b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc03	\N	\N	2048	4e4b3658	0d39a8cb5cd6cf06008be60707f9b277a8a32a2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc02	\N	\N	2048	14f3ecc9	a1b5121abfbe8f07580eb3fa6384352d239a3d75	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	cclimber	cc01	\N	\N	2048	21c0f9fb	44fad56d302a439257216ddac9fd62b3666589f1	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	centiped	\N	\N	\N	\N	\N	Centipede (revision 3)	1980	Atari	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.307	\N	\N	2048	5ab0d9de	8ea6e3304202831aabaf31dbd0f970a7b3bfe421	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.308	\N	\N	2048	4c07fd3e	af4fdbf32c23b1864819d620a874e7f205da3cdb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.309	\N	\N	2048	ff69b424	689fa560d40a384dcbcad7c8095bc12e91875580	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.310	\N	\N	2048	44e40fa4	c557db83876afc8ab52047ab1a3c3bfef34d6351	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.211	\N	\N	2048	880acfb9	6c862352c329776f2f9974a0df9dbe41f9dbc361	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	centiped	centiped.212	\N	\N	2048	b1397029	974c03d29aeca672fffa4dfc00a06be6a851aacb	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ckong	\N	\N	\N	\N	\N	Crazy Kong (set 2)	1981	Falcon	\N	\N	\N	
game_rom	Replay_v0.04	ckong	7.dat	\N	\N	4096	b27df032	57f9be139c610405e3c2fddd7093dfb1277e450e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	8.dat	\N	\N	4096	5dc1aaba	42b9e5946ffce7c156d114bde68f37c2c34853c4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	9.dat	\N	\N	4096	c9054c94	1aa08d2501ee620759fd5c111e12f6d432c25294	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	10.dat	\N	\N	4096	c3beb501	14f49c45fc7c91799034c5a51fca310f0a66b1d7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	11.dat	\N	\N	4096	ae159192	d467256a3a366e246243e7828ff4a45d4c146e2c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	12.dat	\N	\N	4096	966bc9ab	4434fc620169ffea1b1f227b61674e1daf79b54b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	6.dat	\N	\N	4096	2dcedd12	dfdcfc21bcba7c8e148ee54daae511ca78c58e70	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	4.dat	\N	\N	4096	3375b3bd	a00b3c31cff123aab6ac0833aabfdd663302971a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	5.dat	\N	\N	4096	fa7cbd91	0208d2ebc59f3600005476b6987472685bc99d67	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	3.dat	\N	\N	4096	5655cc11	5195e9b2a60c54280b48b32ee8248090904dbc51	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	2.dat	\N	\N	2048	d1352c31	da726a63a8be830d695afeddc1717749af8c9d47	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckong	1.dat	\N	\N	2048	a7a2fdbd	529865f8bbfbdbbf34ac39c70ef17e6d5bd0f845	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ckonga	\N	\N	\N	\N	\N	Crazy Kong (set 1)	1981	Falcon	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	d05-07.bin	\N	\N	4096	b27df032	57f9be139c610405e3c2fddd7093dfb1277e450e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	f05-08.bin	\N	\N	4096	5dc1aaba	42b9e5946ffce7c156d114bde68f37c2c34853c4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	h05-09.bin	\N	\N	4096	c9054c94	1aa08d2501ee620759fd5c111e12f6d432c25294	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	k05-10.bin	\N	\N	4096	069c4797	03be185e6914ec7f3770ce3da4eb49cdb97adc85	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	l05-11.bin	\N	\N	4096	ae159192	d467256a3a366e246243e7828ff4a45d4c146e2c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	n05-12.bin	\N	\N	4096	966bc9ab	4434fc620169ffea1b1f227b61674e1daf79b54b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	n11-06.bin	\N	\N	4096	2dcedd12	dfdcfc21bcba7c8e148ee54daae511ca78c58e70	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	k11-04.bin	\N	\N	4096	3375b3bd	a00b3c31cff123aab6ac0833aabfdd663302971a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	l11-05.bin	\N	\N	4096	fa7cbd91	0208d2ebc59f3600005476b6987472685bc99d67	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	h11-03.bin	\N	\N	4096	5655cc11	5195e9b2a60c54280b48b32ee8248090904dbc51	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	c11-02.bin	\N	\N	2048	d1352c31	da726a63a8be830d695afeddc1717749af8c9d47	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckonga	a11-01.bin	\N	\N	2048	a7a2fdbd	529865f8bbfbdbbf34ac39c70ef17e6d5bd0f845	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	ckongjeu	\N	\N	\N	\N	\N	Crazy Kong (Jeutel bootleg)	1981	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	7.dat	\N	\N	4096	b27df032	57f9be139c610405e3c2fddd7093dfb1277e450e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	8.dat	\N	\N	4096	5dc1aaba	42b9e5946ffce7c156d114bde68f37c2c34853c4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	9.dat	\N	\N	4096	c9054c94	1aa08d2501ee620759fd5c111e12f6d432c25294	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	10.dat	\N	\N	4096	7e6eeec4	98b283ea22bedc46710a24e65cfae48b87a57605	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	11.dat	\N	\N	4096	ae159192	d467256a3a366e246243e7828ff4a45d4c146e2c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	ckongjeu	12.dat	\N	\N	4096	0532f270	a73680bd7939097bd821fb6834e8763cf1572b55	\N	\N	\N	\N	\N	\N	
