game	Callus95_v0.42_patch_2.4	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj38.bin	\N	\N	131072	2464d4ab	092864551e7c1c6adbeb901a556f650ccf6ca2f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj32.bin	\N	\N	131072	9b5836b3	3fda5409d99104f355fa42ec413ccb799d1506c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj39.bin	\N	\N	131072	eea23b67	79d35c15b4b4430d90cd6c270cdd3a064bc2e1a3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj33.bin	\N	\N	131072	dde3891f	25b8069a9c8615323b94157b1ce39805559b68f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj13.bin	\N	\N	131072	6f3948b2	942d37b84c727074941316b042679110594ae249	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj05.bin	\N	\N	131072	207373d7	4fa67c847f65e2657900f4fc93f1d8a7b95c12e6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj14.bin	\N	\N	131072	8458e7d7	7ebe0a3597a7d8482c2d33640ed1b994fd3a02b2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	caj06.bin	\N	\N	131072	cf80e164	d83573947fec01a9814919df719474aa3e6ae9a0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	ca_9.rom	ca_9.rom	\N	65536	96fe7485	10466889dfc6bc8afd3075385e241a16372efbeb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	ca_18.rom	ca_18.rom	\N	131072	4a613a2c	06e10644fc60925b85d2ca0888c9fa057bfe996a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cawingj	ca_19.rom	ca_19.rom	\N	131072	74584493	5cfb15f1b9729323707972646313aee8ab3ac4eb	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	cworld2j	\N	\N	\N	\N	\N	Capcom World 2 (Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q536.bin	\N	\N	131072	38a08099	961f733baa2bbf8419e4de70f18660098dba7d52	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q542.bin	\N	\N	131072	4d29b3a4	bf40fc22c0161fe131ca69100b2a4d102e86bde6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q537.bin	\N	\N	131072	eb547ebc	fce470b05ce095badd180c3740677146f52f6080	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q543.bin	\N	\N	131072	3ef65ea8	2348d84b380c0e8ebe270a37d4ff3ce5204abc8c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q534.bin	\N	\N	131072	7fcc1317	672ca45d3fad5eec4d65bbbbd1d21cbf6be4ec8b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q540.bin	\N	\N	131072	7f14b7b4	5564eb9f65dad76ebe40d12d5c39fec5e246adf0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q535.bin	\N	\N	131072	abacee26	2f513c02f715ffeec12a6d1c292619e214155cbc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q541.bin	\N	\N	131072	d3654067	0b597483e136ff19b031171941cb8439bcd7f145	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q524.bin	\N	\N	131072	b419d139	46cd97da2413eb5fbd38fa2c20914f3c5f1c6ec8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q517.bin	\N	\N	131072	bd3b4d11	bb62169bc52562715878a33cc4f8558e05d581d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q525.bin	\N	\N	131072	979237cb	9534b05523317a220b3b957a18fec51f1d4e37b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q518.bin	\N	\N	131072	c57da03c	ad7bce859f56d201d229032baf4fb9f65b54765b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q509.bin	\N	\N	131072	48496d80	bdfaca6375c8275b06b2bc170a25ff6aa62394dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q501.bin	\N	\N	131072	c5453f56	113fe6cc6c830352df5992be9fa34c4d70bf32ed	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q510.bin	\N	\N	131072	119e5e93	b5b6c2e3516ebe555a26ecfb5934f3b65371bf36	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q502.bin	\N	\N	131072	a2cadcbe	3d1079f62cce628cbc5b810c0bd51c67c87f4eca	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q538.bin	\N	\N	131072	9c24670c	3b98078b7360e21b3905fd973e01b88b02090759	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q532.bin	\N	\N	131072	3ef9c7c2	52a18d7b12f0c14c5cf68a3dd63571e955005f4c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q539.bin	\N	\N	131072	a5839b25	20c4c4f24f21a325a03538306de799df2a89f6cb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q533.bin	\N	\N	131072	04d03930	37f2556eeb52f8edfcddd3f3642fa24565d5a7bd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q513.bin	\N	\N	131072	c741ac52	d8b4aeacfd62586b98a1381da357dcc5ab16c1c6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q505.bin	\N	\N	131072	143e068f	24cdc49c09a9f0c93e04b37cf7ebba09a929c9b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q514.bin	\N	\N	131072	a8755f82	0a2fbc8b96651f9ab72eb451723e56ca0a859868	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q506.bin	\N	\N	131072	c92a91fc	dfe9682349cf94be414b7e1895b632de41729194	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q523.bin	\N	\N	65536	e14dc524	0020a9002572002458fbfe45e8a959cb90de3f03	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q530.bin	\N	\N	131072	d10c1b68	2423241f3340d8ab1b6bf9514ca8c3bba1273873	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	cworld2j	q531.bin	\N	\N	131072	7d17e496	a274b94ec4f042dddc239ecb9ac2e1e2375f5eb2	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	dino	\N	\N	\N	\N	\N	Cadillacs and Dinosaurs (World)	1993	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cde_23a.rom	\N	\N	524288	8f4e585e	55ecba3652066cdafad140c4524b1fc81228e69b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cde_22a.rom	\N	\N	524288	9278aa12	58cbbd53a98abe640ccb233f8dbd8ca6d63475e7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cde_21a.rom	\N	\N	524288	66d23de2	19b8a365f630411d524d055459020f4c8cf930f1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx02.rom	\N	\N	524288	09c8fc2d	d0c0a1258ec5dd484ab6ec1c5663425431f929ee	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx06.rom	\N	\N	524288	e7599ac4	0e788a38547a8701115d01190ddeaca64388db4d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx01.rom	\N	\N	524288	8da4f917	4f7b2304b7d9b545d6707d7ec921d3e28200699d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx05.rom	\N	\N	524288	470befee	a42e38319e9b7424381352512f11bd8edf0bbb96	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx04.rom	\N	\N	524288	637ff38f	859926b33b9955b3ed67471c61faa442d42b9696	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx08.rom	\N	\N	524288	211b4b15	374f6b185faa0f14f5c45b9b1d60d0772d93fb17	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx03.rom	\N	\N	524288	6c40f603	cdbd11dfcec08e87355d7e21e9fd39f7eacab016	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_gfx07.rom	\N	\N	524288	22bfb7a3	c44959bd3d42b9fc8ecb482dfaf63fbd469d2c3e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_q.rom	\N	\N	131072	605fdb0b	9da90ddc6513aaaf2260f0c69719c6b0e585ba8c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_q1.rom	\N	\N	524288	60927775	f8599bc84c38573ebbe8685822c58b6a38b50462	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_q2.rom	\N	\N	524288	770f4c47	fec8ef00a6669d4d5e37787ecc7b58ee46709326	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_q3.rom	\N	\N	524288	2f273ffc	f0de462f6c4d251911258e0ebd886152c14d1586	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dino	cd_q4.rom	\N	\N	524288	2c67821d	6e2528d0b22508300a6a142a796dd3bf53a66946	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	dinoj	\N	\N	dino	dino	\N	Cadillacs Kyouryuu-Shinseiki (Japan)	1993	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cdj-23a.8f	\N	\N	524288	5f3ece96	33ffb08ff8c5d3bfb2fa17fa00f254da2fc61f44	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cdj-22a.7f	\N	\N	524288	a0d8de29	79d916f181804b6176581efe2a1b7f210ec79c07	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cde_21a.rom	cde_21a.rom	\N	524288	66d23de2	19b8a365f630411d524d055459020f4c8cf930f1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx02.rom	cd_gfx02.rom	\N	524288	09c8fc2d	d0c0a1258ec5dd484ab6ec1c5663425431f929ee	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx06.rom	cd_gfx06.rom	\N	524288	e7599ac4	0e788a38547a8701115d01190ddeaca64388db4d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx01.rom	cd_gfx01.rom	\N	524288	8da4f917	4f7b2304b7d9b545d6707d7ec921d3e28200699d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx05.rom	cd_gfx05.rom	\N	524288	470befee	a42e38319e9b7424381352512f11bd8edf0bbb96	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx04.rom	cd_gfx04.rom	\N	524288	637ff38f	859926b33b9955b3ed67471c61faa442d42b9696	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx08.rom	cd_gfx08.rom	\N	524288	211b4b15	374f6b185faa0f14f5c45b9b1d60d0772d93fb17	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx03.rom	cd_gfx03.rom	\N	524288	6c40f603	cdbd11dfcec08e87355d7e21e9fd39f7eacab016	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_gfx07.rom	cd_gfx07.rom	\N	524288	22bfb7a3	c44959bd3d42b9fc8ecb482dfaf63fbd469d2c3e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_q.rom	cd_q.rom	\N	131072	605fdb0b	9da90ddc6513aaaf2260f0c69719c6b0e585ba8c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_q1.rom	cd_q1.rom	\N	524288	60927775	f8599bc84c38573ebbe8685822c58b6a38b50462	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_q2.rom	cd_q2.rom	\N	524288	770f4c47	fec8ef00a6669d4d5e37787ecc7b58ee46709326	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_q3.rom	cd_q3.rom	\N	524288	2f273ffc	f0de462f6c4d251911258e0ebd886152c14d1586	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dinoj	cd_q4.rom	cd_q4.rom	\N	524288	2c67821d	6e2528d0b22508300a6a142a796dd3bf53a66946	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	dwj	\N	\N	\N	\N	\N	Tenchi wo Kurau (Japan)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	36.bin	\N	\N	131072	1a516657	f5c7c3bfd482eb59221cfd3eec4d47e717b04efa	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	42.bin	\N	\N	131072	12a290a0	29fd3f77c497ef8db48121301beab2862ca380b4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	37.bin	\N	\N	131072	932fc943	1bd1c696072e61db791c075fae8936dece73d1d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	43.bin	\N	\N	131072	872ad76d	77cfb380dd358eb9e65894a026e0718918c5b68f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	34.bin	\N	\N	131072	8f663d00	77811783c87c7aee058b8533e34049a01047258a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	40.bin	\N	\N	131072	1586dbf3	d9f03e001effdef021a9ceda512e73a24726fca1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	35.bin	\N	\N	131072	9db93d7a	f75e3fb5273baef0cd5d8eea26f07d5acaa743ca	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	41.bin	\N	\N	131072	1aae69a4	56e4761818f7857bc7520f2b8de90eabd857c577	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	24.bin	\N	\N	131072	c6909b6f	2828bd6bdc8e3f87a4a37d4e20bdff86cb6850c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	17.bin	\N	\N	131072	2e2f8320	7bcb80447d9ce7cc9a38e2506196acd6bf50b49f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	25.bin	\N	\N	131072	152ea74a	c0c56b1bdfa0d7fdea040dbcc6ff871e5957a5b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	18.bin	\N	\N	131072	1833f932	81f94d26bdb6758736ca02d7b1772801be4da181	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	26.bin	\N	\N	131072	07fc714b	eda97a3c5596ebdfa61bdd01d39647c89b9a2f13	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	19.bin	\N	\N	131072	7114e5c6	2f2925b942af50781857f4fe74e9a58f2cf7b883	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	27.bin	\N	\N	131072	a27e81fa	b25854d4a7e52d500c19445badb4cfe745d88d23	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	20.bin	\N	\N	131072	002796dc	2dba0434916dd82c59a66e2f3ce8d3165713c308	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	09.bin	\N	\N	131072	c3e83c69	bd361a39dc6428fea8f56ebbe5cdcc4bf63a51f0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	01.bin	\N	\N	131072	187b2886	b16121f57926d9fd2c3bc82ae6babf6a2297f140	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	10.bin	\N	\N	131072	ff28f8d0	c8c4851816f17a4a0494164f5e8cc910f16669e8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	02.bin	\N	\N	131072	cc83c02f	915e9d7acec1ba7a2035ae140f576839eba8694f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	11.bin	\N	\N	131072	29eaf490	42fcb67c7014e0ad62cde9e77c79e61268647528	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	03.bin	\N	\N	131072	7bf51337	c21938029641ebcbc484680cf8a57186cdde220f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	12.bin	\N	\N	131072	38652339	930a035bbe34c81c26d774d2ab45f53a3a9205fb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	04.bin	\N	\N	131072	4951bc0f	07f424c147d787321b668d787216733c35e2cff9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	38.bin	\N	\N	131072	cd7923ed	29187b99847a4b56f2f1763d086b8e7dc5cebed7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	32.bin	\N	\N	131072	21a0a453	ace38c5943f9f744212cfdb7caa2caa43312e82c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	39.bin	\N	\N	131072	bc09b360	de2c9a42490db79c8e5fe57b9107f1adbe5dd241	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	33.bin	\N	\N	131072	89de1533	e48312e37c0f98faeec91546acde5daf0da8f6b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	28.bin	\N	\N	131072	af62bf07	a6e0f598de1fa8a4960e89d655b7514572ed6310	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	21.bin	\N	\N	131072	523f462a	b0fc9e29d6ca44aafb20a62355bde9f4b4cf1e43	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	29.bin	\N	\N	131072	6b41f82d	111af606d8107d377e3af618584a75ed6cfc9bbd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	22.bin	\N	\N	131072	52145369	bd422f0c51cdd62b69229f926569ad05d430bd57	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	13.bin	\N	\N	131072	0273d87d	7803b04d72eedb4c8b39f63fea458cfef0034813	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	05.bin	\N	\N	131072	339378b8	c3dfe7039e4572b9ef56166346f3cbc6f6ab07c1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	14.bin	\N	\N	131072	18fb232c	c690ca668a56c756c04ef5db4900eb3fd34897e7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	06.bin	\N	\N	131072	6f9edd75	e8d43c0ec2165e88aefbb5c92048fbcd06fe578b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	15.bin	\N	\N	131072	d36cdb91	66ab873ce285e857f30294dd1c9b1dda0c6c6b76	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	07.bin	\N	\N	131072	e04af054	f227b8a0a3d8f41e1922d184eaec7a1243c7c3af	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	16.bin	\N	\N	131072	381608ae	666e15e61c7c59df5a97bdc2d77db611d60b3ca8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	08.bin	\N	\N	131072	b475d4e9	dc5d223bc2a27904e6e38b68507d2e87fbbde158	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	23.bin	\N	\N	65536	b3b79d4f	2b960545741d3b9a53ffbf3ed83030392aa02698	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	30.bin	\N	\N	131072	7e5f6cb4	c7b6b7d6dfe5f9f0e1521e7ce990229f480cf68d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	dwj	31.bin	\N	\N	131072	4a30c737	426eb90f2edf73eb468c94b4a094da3d46acbab2	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff30-36.bin	\N	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff35-42.bin	\N	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff31-37.bin	\N	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff36-43.bin	\N	\N	131072	995e968a	de16873d1639ac1738be0937270b108a9914f263	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff32-32m.bin	\N	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff01-01m.bin	\N	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff05-05m.bin	\N	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff03-03m.bin	\N	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff07-07m.bin	\N	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff09-09.bin	\N	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff18-18.bin	\N	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffight	ff19-19.bin	\N	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	ffightj	\N	\N	ffight	ffight	\N	Final Fight (Japan)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff30-36.bin	ff30-36.bin	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff35-42.bin	ff35-42.bin	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff31-37.bin	ff31-37.bin	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff43.bin	\N	\N	131072	b6dee1c3	3a85312a2e9d8e06259b73d91ccb5e66a6bad62d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff32-32m.bin	ff32-32m.bin	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff24.bin	\N	\N	131072	a1ab607a	56784c028b82d9e2affd9610f56fde57063e4c28	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff17.bin	\N	\N	131072	2dc18cf4	5e3bd895600cd30d561a75a2fcb6cc8bc84f4bd1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff25.bin	\N	\N	131072	6e8181ea	2c32bc0364650ee6ca0d24754a7a3401295ffcd5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff18.bin	\N	\N	131072	b19ede59	7e79ad9f17b36e042d774bef3bbb44018332ca01	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff09.bin	\N	\N	131072	5b116d0d	a24e829fdfa043bd27b508d7cc0788ad80fd180e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff01.bin	\N	\N	131072	815b1797	549e5eefc8f607fec1c954ba715ff21b8e44a5aa	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff10.bin	\N	\N	131072	624a924a	48fd0498f9ed54003bf6578fbcbc8b7e90a195eb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff02.bin	\N	\N	131072	5d91f694	e0ea9ec82dec985d8bf5e7cebf5fe3d8ef7557b1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	ffightj	ff38.bin	\N	\N	131072	6535a57f	f4da9ec13cad7e3287e34dcceb0eb2d20107bad6	\N	\N	\N	\N	\N	\N	
