game	Nebula_v2.25b	sf2turyu	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Champion Edition (Turyu)	1992	hack	\N	\N	\N	
game_rom	Nebula_v2.25b	lostwrld	lw-12	lw-12	\N	524288	8e6a832b	d63a1331fda2365f090fa31950098f321a720ea8	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	lostwrld	lwu00	lwu00	\N	65536	59df2a63	dfe1fffc7a17179a80a2ae623e93b30a7d6df20d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	lostwrld	lw-03.14c	\N	\N	131072	ce2159e7	77d564f8b768c1cbd6e5b334f7ee86c4c3f9d62e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	lostwrld	lw-04.13c	\N	\N	131072	39305536	ad24d7b6df2dc5e84a35aecb9ba9b0aaa27ab6e5	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	ghouls	\N	\N	\N	\N	\N	Ghouls'n Ghosts (World)	1988	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl29.bin	\N	\N	131072	166a58a2	f21fcf88d2ebb7bc9e8885fde760a5d82f295c1a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl30.bin	\N	\N	131072	7ac8407a	3613699213db47bfeabedf87f12eb0fa7e5973b6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl27.bin	\N	\N	131072	f734b2be	fa230bf5503487ec11d767485a18f0a55dcc13d2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl28.bin	\N	\N	131072	03d3e714	a07786062358c89f3b4634b8822173261802290b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl17.bin	\N	\N	524288	3ea1b0f2	c51f1c38cdaed77ad715cedd845617a291ab2441	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl5.bin	\N	\N	524288	0ba9c0b0	c4945b603115f32b7346d72426571dc2d361159f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl7.bin	\N	\N	524288	5d760ab9	212176947933fcfef991bc80ad5bd91718689ffe	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl6.bin	\N	\N	524288	4ba90b59	35bc9dec5ddbf064c30c951627581c16764456ac	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl8.bin	\N	\N	524288	4bdee9de	7d0c4736f16577afe9966447a18f039728f6fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl09.bin	\N	\N	65536	ae24bb19	aa91c6ffe657b878e10e4e930457b530f7bb529b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl18.bin	\N	\N	65536	d34e271a	55211fc2861dce32951f41624c9c99c09bf3b184	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl13.bin	\N	\N	65536	3f70dd37	9ecb4dec9d131e9fca15ded7d71986a9fcb62c19	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl22.bin	\N	\N	65536	7e69e2e6	4e0b4d2474beaa5c869c8f1a91893c79ac6e7f39	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl11.bin	\N	\N	65536	37c9b6c6	b2bb82537e335339846dbf9588cfacfdbdd75ee6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl20.bin	\N	\N	65536	2f1345b4	14c450abcf9defa29c6f48e5ffd0b9d1e4a66a1d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl15.bin	\N	\N	65536	3c2a212a	f8fa0e0e2d09ea37c54d1c2493752b4e97e3f534	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl24.bin	\N	\N	65536	889aac05	9301dcecee699e7f7672bb498122e1f4831ce536	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl10.bin	\N	\N	65536	bcc0f28c	02f587aa4ae71631f27b0e3aaf1829cdded1bdc2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl19.bin	\N	\N	65536	2a40166a	dc4e75d7ed87ae5386d721a09113bba364740465	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl14.bin	\N	\N	65536	20f85c03	86385139a9b42270aade758bfe338525936f5671	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl23.bin	\N	\N	65536	8426144b	2dbf9625413b302fcdad5bef8733a9dfbfaead52	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl12.bin	\N	\N	65536	da088d61	67229eff2827a42af97a60ceb252e132e7f307bc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl21.bin	\N	\N	65536	17e11df0	42fb15e9300b07fc5f4bc21744484869859b130c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl16.bin	\N	\N	65536	f187ba1c	6d9441d04ecef2a9d9c7a2cc7781acd7904c2061	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl25.bin	\N	\N	65536	29f79c78	26000a58454a06c3016f99ebc3a79c52911a7070	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghouls	ghl26.bin	\N	\N	65536	3692f6e5	61b8438d60a39b4cf5062dff0a53228e8a4e4b5f	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	ghoulsu	\N	\N	ghouls	ghouls	\N	Ghouls'n Ghosts (US)	1988	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	dmu29	\N	\N	131072	334d85b2	89bacc28b7c799c7568420e3de5a99060baa7b0f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	dmu30	\N	\N	131072	cee8ceb5	fc8db1ce0c143dfda0b5989d02d5e5a872e27cd2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	dmu27	\N	\N	131072	4a524140	cebd651293c3570912d5506c1c223c39bcccc802	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	dmu28	\N	\N	131072	94aae205	514b3c1b9b0b22300a94229825c3be66332ea5ed	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl17.bin	ghl17.bin	\N	524288	3ea1b0f2	c51f1c38cdaed77ad715cedd845617a291ab2441	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl5.bin	ghl5.bin	\N	524288	0ba9c0b0	c4945b603115f32b7346d72426571dc2d361159f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl7.bin	ghl7.bin	\N	524288	5d760ab9	212176947933fcfef991bc80ad5bd91718689ffe	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl6.bin	ghl6.bin	\N	524288	4ba90b59	35bc9dec5ddbf064c30c951627581c16764456ac	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl8.bin	ghl8.bin	\N	524288	4bdee9de	7d0c4736f16577afe9966447a18f039728f6fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl09.bin	ghl09.bin	\N	65536	ae24bb19	aa91c6ffe657b878e10e4e930457b530f7bb529b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl18.bin	ghl18.bin	\N	65536	d34e271a	55211fc2861dce32951f41624c9c99c09bf3b184	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl13.bin	ghl13.bin	\N	65536	3f70dd37	9ecb4dec9d131e9fca15ded7d71986a9fcb62c19	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl22.bin	ghl22.bin	\N	65536	7e69e2e6	4e0b4d2474beaa5c869c8f1a91893c79ac6e7f39	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl11.bin	ghl11.bin	\N	65536	37c9b6c6	b2bb82537e335339846dbf9588cfacfdbdd75ee6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl20.bin	ghl20.bin	\N	65536	2f1345b4	14c450abcf9defa29c6f48e5ffd0b9d1e4a66a1d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl15.bin	ghl15.bin	\N	65536	3c2a212a	f8fa0e0e2d09ea37c54d1c2493752b4e97e3f534	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl24.bin	ghl24.bin	\N	65536	889aac05	9301dcecee699e7f7672bb498122e1f4831ce536	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl10.bin	ghl10.bin	\N	65536	bcc0f28c	02f587aa4ae71631f27b0e3aaf1829cdded1bdc2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl19.bin	ghl19.bin	\N	65536	2a40166a	dc4e75d7ed87ae5386d721a09113bba364740465	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl14.bin	ghl14.bin	\N	65536	20f85c03	86385139a9b42270aade758bfe338525936f5671	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl23.bin	ghl23.bin	\N	65536	8426144b	2dbf9625413b302fcdad5bef8733a9dfbfaead52	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl12.bin	ghl12.bin	\N	65536	da088d61	67229eff2827a42af97a60ceb252e132e7f307bc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl21.bin	ghl21.bin	\N	65536	17e11df0	42fb15e9300b07fc5f4bc21744484869859b130c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl16.bin	ghl16.bin	\N	65536	f187ba1c	6d9441d04ecef2a9d9c7a2cc7781acd7904c2061	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl25.bin	ghl25.bin	\N	65536	29f79c78	26000a58454a06c3016f99ebc3a79c52911a7070	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	ghoulsu	ghl26.bin	ghl26.bin	\N	65536	3692f6e5	61b8438d60a39b4cf5062dff0a53228e8a4e4b5f	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	daimakai	\N	\N	ghouls	ghouls	\N	Dai Makai-Mura (Japan)	1988	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	dmj_38.bin	\N	\N	131072	82fd1798	7a199384659d8e6602384b1953339f221d61a9e6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	dmj_39.bin	\N	\N	131072	35366ccc	42c7004a641f34b9dd1333be51b50639a97e2be9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	dmj_40.bin	\N	\N	131072	a17c170a	62a9cb65df90827334d453a98e826dc1bfc27136	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	dmj_41.bin	\N	\N	131072	6af0b391	5a2d74d207c04e24bcea7eeffa1c8b96b6df77e1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl17.bin	ghl17.bin	\N	524288	3ea1b0f2	c51f1c38cdaed77ad715cedd845617a291ab2441	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl5.bin	ghl5.bin	\N	524288	0ba9c0b0	c4945b603115f32b7346d72426571dc2d361159f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl7.bin	ghl7.bin	\N	524288	5d760ab9	212176947933fcfef991bc80ad5bd91718689ffe	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl6.bin	ghl6.bin	\N	524288	4ba90b59	35bc9dec5ddbf064c30c951627581c16764456ac	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl8.bin	ghl8.bin	\N	524288	4bdee9de	7d0c4736f16577afe9966447a18f039728f6fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl09.bin	ghl09.bin	\N	65536	ae24bb19	aa91c6ffe657b878e10e4e930457b530f7bb529b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl18.bin	ghl18.bin	\N	65536	d34e271a	55211fc2861dce32951f41624c9c99c09bf3b184	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl13.bin	ghl13.bin	\N	65536	3f70dd37	9ecb4dec9d131e9fca15ded7d71986a9fcb62c19	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl22.bin	ghl22.bin	\N	65536	7e69e2e6	4e0b4d2474beaa5c869c8f1a91893c79ac6e7f39	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl11.bin	ghl11.bin	\N	65536	37c9b6c6	b2bb82537e335339846dbf9588cfacfdbdd75ee6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl20.bin	ghl20.bin	\N	65536	2f1345b4	14c450abcf9defa29c6f48e5ffd0b9d1e4a66a1d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl15.bin	ghl15.bin	\N	65536	3c2a212a	f8fa0e0e2d09ea37c54d1c2493752b4e97e3f534	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl24.bin	ghl24.bin	\N	65536	889aac05	9301dcecee699e7f7672bb498122e1f4831ce536	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl10.bin	ghl10.bin	\N	65536	bcc0f28c	02f587aa4ae71631f27b0e3aaf1829cdded1bdc2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl19.bin	ghl19.bin	\N	65536	2a40166a	dc4e75d7ed87ae5386d721a09113bba364740465	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl14.bin	ghl14.bin	\N	65536	20f85c03	86385139a9b42270aade758bfe338525936f5671	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl23.bin	ghl23.bin	\N	65536	8426144b	2dbf9625413b302fcdad5bef8733a9dfbfaead52	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl12.bin	ghl12.bin	\N	65536	da088d61	67229eff2827a42af97a60ceb252e132e7f307bc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl21.bin	ghl21.bin	\N	65536	17e11df0	42fb15e9300b07fc5f4bc21744484869859b130c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl16.bin	ghl16.bin	\N	65536	f187ba1c	6d9441d04ecef2a9d9c7a2cc7781acd7904c2061	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl25.bin	ghl25.bin	\N	65536	29f79c78	26000a58454a06c3016f99ebc3a79c52911a7070	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	daimakai	ghl26.bin	ghl26.bin	\N	65536	3692f6e5	61b8438d60a39b4cf5062dff0a53228e8a4e4b5f	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	strider	\N	\N	\N	\N	\N	Strider (US set 1)	1989	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.30	\N	\N	131072	da997474	3e4ac98f9a6967d61899281b31c7de779723397b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.35	\N	\N	131072	5463aaa3	e2d07ec2d818e9a2e2d7a77ff0309ae4011c0083	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.31	\N	\N	131072	d20786db	c9c75488e6bb37cfd0d56073faf87ff5713bc9a0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.36	\N	\N	131072	21aa2863	446dc9280630318deb423531210a4eedfb4adfa6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.32	\N	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.06	\N	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.08	\N	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.02	\N	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.04	\N	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.05	\N	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.07	\N	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.01	\N	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.03	\N	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.09	\N	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.18	\N	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	strider	strider.19	\N	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	stridrua	\N	\N	strider	strider	\N	Strider (US set 2)	1989	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strid.30	\N	\N	131072	66aec273	576b1e9062874e68d68f8725949c151509eb6d56	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strid.35	\N	\N	131072	50e0e865	201ef385c228c124ed9412002233a501ea514efd	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strid.31	\N	\N	131072	eae93bd1	b320a00b67ea3c7fffc6c37d57863163975f7b80	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strid.36	\N	\N	131072	b904a31d	5509d1024151eb8548fd1b29e6c0c95775c61364	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.32	strider.32	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.06	strider.06	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.08	strider.08	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.02	strider.02	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.04	strider.04	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.05	strider.05	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.07	strider.07	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.01	strider.01	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.03	strider.03	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strid.09	\N	\N	65536	08d63519	c120ecfe25c3c50bc51bc7d5a9ef1c8ca6591240	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.18	strider.18	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrua	strider.19	strider.19	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	striderj	\N	\N	strider	strider	\N	Strider Hiryu (Japan set 1)	1989	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	sthj23.bin	\N	\N	524288	046e7b12	a5761f730f6844a7e93556a6aeae76240a99540c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.32	strider.32	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.06	strider.06	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.08	strider.08	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.02	strider.02	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.04	strider.04	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.05	strider.05	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.07	strider.07	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.01	strider.01	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.03	strider.03	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.09	strider.09	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.18	strider.18	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	striderj	strider.19	strider.19	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	stridrja	\N	\N	strider	strider	\N	Strider Hiryu (Japan set 2)	1989	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	sth36.bin	\N	\N	131072	53c7b006	30daa256a32b209b907e5d916a82068017862a01	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	sth42.bin	\N	\N	131072	4037f65f	490b9fb15f80772316101ea15e61ab32f42feaec	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	sth37.bin	\N	\N	131072	80e8877d	806a62c03007efe6d58fb24dac467d4fc39bb96a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	sth43.bin	\N	\N	131072	6b3fa466	6a3c9bd491eecf864971f7fdf02d01112d5ef7dd	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.32	strider.32	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.06	strider.06	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.08	strider.08	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.02	strider.02	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.04	strider.04	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.05	strider.05	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.07	strider.07	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.01	strider.01	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.03	strider.03	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.09	strider.09	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.18	strider.18	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	stridrja	strider.19	strider.19	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	dynwar	\N	\N	\N	\N	\N	Dynasty Wars (World)	1989	Capcom	\N	\N	\N	
game_rom	Nebula_v2.25b	dynwar	30.11f	\N	\N	131072	f9ec6d68	02912db2b48f77489b0b841c2a5414bfb49b93f4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	dynwar	35.11h	\N	\N	131072	e41fff2f	a960c39c69f97b46d5efcbcd3e2bc652888094c4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	dynwar	31.12f	\N	\N	131072	e3de76ff	fdc552312e10c91dd00bfa72e4e686ac356d2244	\N	\N	\N	\N	\N	\N	
