game	Retrocade_v1.2_b2	1942	\N	\N	\N	\N	\N	1942	1984	Capcom	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc4	\N	\N	2048	7e9b1ab5	435f603c0c3e788a509dd144a7916a34e791ae44	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc5	\N	\N	2048	16c759af	3b48050411f65f9d3fb41ff22901e22d82bf1cf6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc6	\N	\N	2048	69bcafdb	939c8c6ed1cd4660a3d99b8f17ed99cbd7e1352a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc7	\N	\N	2048	b50dbc46	4fa084fd1ba5f78e7703e684c57af15ca7a844e4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc8	\N	\N	2048	18ca312b	39219059003b949e38305553fea2d33071062c64	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mca	\N	\N	2048	4e79ff6b	f72386a3766a7fcc7b4b8cedfa58b8d57f911f6f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mcb	\N	\N	2048	528da705	d726ee18b79774c982f88afb2a508eb5d5783193	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mcc	\N	\N	2048	e0edccbd	0839a4c9b6e863d12253ae8e1732e80e08702228	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mcd	\N	\N	2048	5a4b17ea	8a879dc34fdecc8a121c4a87abb981212fb05945	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mrdo	\N	\N	\N	\N	\N	Mr. Do!	1982	Universal	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	a4-01.bin	\N	\N	8192	03dcfba2	c15e3d0c4225e0ca120bcd28aca39632575f8e11	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	c4-02.bin	\N	\N	8192	0ecdd39c	c64b3363593911a676c647bf3dba8fe063fcb0de	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	e4-03.bin	\N	\N	8192	358f5dc2	9fed1f5d1d04935d1b77687c8b2f3bfce970dc08	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	f4-04.bin	\N	\N	8192	f4190cfc	24f5125d900f944294d4eda068b710c8f1c6d39f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	h5-05.bin	\N	\N	4096	e1218cc5	d946613a1cf1c97f7533a4f8c2d0078d1b7daaa8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	k5-06.bin	\N	\N	4096	b1f68b04	25709cd81c03df51f27cd730fecf86a1daa9e27e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	n8-07.bin	\N	\N	4096	4b9973db	8766c51a345a5e63446e65614c6f665ab5fbe0d7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	r8-08.bin	\N	\N	4096	dbdc9ffa	93f29fc106283eecbba3fd69cf3c4658aa38ab9f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	s8-09.bin	\N	\N	4096	aa80c5b6	76f9f90deb74598470e7ed565237da38dd07e4e9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mrdo	u8-10.bin	\N	\N	4096	d20ec85b	9762bbe34d3fa209ea719807c723f57cb6bf4e01	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mspacman	\N	\N	\N	\N	\N	Ms. Pacman	1981	bootleg	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	5e	\N	\N	4096	5c281d01	5e8b472b615f12efca3fe792410c23619f067845	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	5f	\N	\N	4096	615af909	fd6a1dde780b39aea76bf1c4befa5882573c2ef4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot1	\N	\N	4096	d16b31b7	bc2247ec946b639dd1f00bfc603fa157d0baaa97	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot2	\N	\N	4096	0d32de5e	13ea0c343de072508908be885e6a2a217bbb3047	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot3	\N	\N	4096	1821ee0b	5ea4d907dbb2690698db72c4e0b5be4d3e9a7786	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot4	\N	\N	4096	165a9dd8	3022a408118fa7420060e32a760aeef15b8a96cf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot5	\N	\N	4096	8c3e6de6	fed6e9a2b210b07e7189a18574f6b8c4ec5bb49b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacman	boot6	\N	\N	4096	368cb165	387010a0c76319a1eab61b54c9bcb5c66c4b67a1	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mspacatk	\N	\N	\N	\N	\N	Ms. Pacman Plus	1981	hack	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	5e	\N	\N	4096	5c281d01	5e8b472b615f12efca3fe792410c23619f067845	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	5f	\N	\N	4096	615af909	fd6a1dde780b39aea76bf1c4befa5882573c2ef4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.1	\N	\N	4096	d16b31b7	bc2247ec946b639dd1f00bfc603fa157d0baaa97	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.2	\N	\N	4096	0af09d31	6ff73e4da4910bcd2ca3aa299d8ffad23f8abf79	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.3	\N	\N	4096	1821ee0b	5ea4d907dbb2690698db72c4e0b5be4d3e9a7786	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.4	\N	\N	4096	165a9dd8	3022a408118fa7420060e32a760aeef15b8a96cf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.5	\N	\N	4096	e6e06954	ee5b266b1cc178df31fc1da5f66ef4911c653dda	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mspacatk	mspacatk.6	\N	\N	4096	3b5db308	c1ba630cb8fb665c4881a6cce9d3b0d4300bd0eb	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	nibbler	\N	\N	\N	\N	\N	Nibbler	1982	Rock-ola	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic07	\N	\N	4096	808e1a03	a747a16ee0c8cb803b72ac84e80f791b2bf1813a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic08	\N	\N	4096	1571d4a2	42cbaa262c2265d904fd5844c0d3c63d3beb67a8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic09	\N	\N	4096	a599df10	68ee8b5199ec24409fcbb40c887a1eec44c68dcf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic10	\N	\N	4096	a6b5abe5	a0f228dac801a54dfa1947d6b2f6b4e3d005e0b2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic12	\N	\N	4096	6dfa1be5	bb265702a2f74cb7d5ba27081f9fb2fe01dd95a5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic14	\N	\N	4096	9f537185	619df63f4df38014dc229f614043f867e6a5aa51	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic15	\N	\N	4096	7205fb8d	bc341bc11a383aa8b8dd7b2be851907a3ec56f8b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic16	\N	\N	4096	4bb39815	1755c28d7d300524ab839aedcc744254544e9c19	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic17	\N	\N	4096	ed680f19	b44203585f32ebe2a3bf0597eac7c0faa7e81a92	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic50	\N	\N	4096	01d4d0c2	5a8026210a872351ce4e39e27f6479d3ca0689e2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic51	\N	\N	4096	feff7faf	50005502578a4ea9b9c8f36998670b787d2d0b20	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic52	\N	\N	2048	87d67dee	bd292eab3671cb953279f3136a450deac3818367	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	nibbler	ic53	\N	\N	2048	34eca7be	22de3fe5bc7dc18a3ae8eb094853b7dfe712a68c	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	omegrace	\N	\N	\N	\N	\N	Omega Race	1981	Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.e1	\N	\N	2048	1d0fdf3a	3333397a9745874cea1dd6a1bda783cc59393b55	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.f1	\N	\N	2048	d44c0814	2f216ee6de88bbe09775619003aee2d5aa8c554d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.j7	\N	\N	4096	8e8d4b54	944192c0f6f0cdb25d492ee9f33959d38a1062f2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.k7	\N	\N	4096	6d10f197	9609a0cbeeef2efa10d49cde9f0afdca96e9c2f8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.l7	\N	\N	4096	edcd7a7d	5d142de2f48b01d563578a54fd5540e5d0ac8f4c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	omega.m7	\N	\N	4096	0424d46e	cc1ac6c06ba6f6e8466fa08286a0c70b5335af33	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	omegrace	sound.k5	\N	\N	2048	7d426017	370f0fb5608819de873c845f6010cbde75a9818e	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	pacman	\N	\N	\N	\N	\N	Pacman	1980	Namco	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.5e	\N	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.5f	\N	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.6e	\N	\N	4096	c1e6ab10	e87e059c5be45753f7e9f33dff851f16d6751181	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.6f	\N	\N	4096	1a6fb2d4	674d3a7f00d8be5e38b1fdc208ebef5a92d38329	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.6h	\N	\N	4096	bcdd1beb	8e47e8c2c4d6117d174cdac150392042d3e0a881	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pacman	pacman.6j	\N	\N	4096	817d94e3	d4a70d56bb01d27d094d73db8667ffb00ca69cb9	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	phoenix	\N	\N	\N	\N	\N	Phoenix	1980	Amstar	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic23	\N	\N	2048	3c7e623f	e7ff5fc371664af44785c079e92eeb2d8530187b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic24	\N	\N	2048	59916d3b	71aec70a8e096ed1f0c2297b3ae7dca1b8ecc38d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic39	\N	\N	2048	53413e8f	d772358505b973b10da840d204afb210c0c746ec	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic40	\N	\N	2048	0be2ba91	af9243ee23377b632b9b7d0b84d341d06bf22480	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic45	\N	\N	2048	9f68086b	fc3cef299bf03bf0586c4047c6b96ca666846220	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic46	\N	\N	2048	273a4a82	6f3019a074e73ff50ceb92f655fcf15659f34919	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic47	\N	\N	2048	3d4284b9	6e69f8f0d537fe89140cd95d2398531d7e93d102	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic48	\N	\N	2048	cb5d9915	49bcf55a5721cfcc02c3b811a4b601e35ea576db	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic49	\N	\N	2048	a105e4e7	b35142a91b6b7fdf7535202671793393c9f4685f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic50	\N	\N	2048	ac5e9ec1	0402e5241d99759d804291998efd43f37ce99917	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic51	\N	\N	2048	2eab35b4	849bf8273317cc869bdd67e50c68399ee8ece81d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	phoenix	ic52	\N	\N	2048	aff8e9c5	e4164f85ec12d4d9bcbffba27ab1f51b3599f6d0	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	pballoon	\N	\N	\N	\N	\N	Pioneer Balloon	1982	SNK	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic07.bin	\N	\N	4096	736e67df	a58d9561f62d396ca90b0f69afe6240d809b10bb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic08.bin	\N	\N	4096	7a2032b2	79570943468d647cda67d94b20eac1b2d9eb371f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic09.bin	\N	\N	4096	2d63cf3a	8934af617229db445f9fd10e4028e1f8df4cfeb1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic10.bin	\N	\N	4096	7b88cbd4	1be3c484bd08c747f38389114c157e84319c48be	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic12.bin	\N	\N	4096	dfe2ae05	21c98bef9d4d5fcb65ce5e9b20cde2259840459e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic14.bin	\N	\N	4096	6a8817a5	4cf8eda68d21b1fad0f12eedaeb88b256bba44da	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic15.bin	\N	\N	4096	1f78d814	7e618971f1bbf8859284531e94989c43c3285b4a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic51.bin	\N	\N	2048	0345f8b7	c00992dc7222cc53d9fdff4ab47a7abdf90c5116	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic52.bin	\N	\N	2048	5d6d68ea	d3e03720eff5c85c1c2fb1d4bf960f45a99dc86a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk7_ic53.bin	\N	\N	2048	a4c505cd	47eea7e7ffa3dc8b35dc050ac1a1d77d6a5c4ece	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk8_ic50.bin	\N	\N	4096	560df07f	e57945de829d22d39390a649eddaf78c989af679	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pballoon	sk8_ic51.bin	\N	\N	4096	d415de51	257cf939efec8adee87baf827315c69fde90da4c	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	piranha	\N	\N	\N	\N	\N	Piranha	1981	hack	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr1.cpu	\N	\N	4096	bc5ad024	a3ed781b514a1068b24a7146a28f0a2adfaa2719	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr2.cpu	\N	\N	4096	1a6fb2d4	674d3a7f00d8be5e38b1fdc208ebef5a92d38329	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr3.cpu	\N	\N	4096	473c379d	6e7985367c3e544b4cb98ba8291908df88eafe7f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr4.cpu	\N	\N	4096	63fbf895	d328bf3b8f307fb774614834edec211117148e64	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr5.cpu	\N	\N	2048	3fc4030c	5e45f0c19cf96daa17afd2fa1c628d7ac7f4a79c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr6.cpu	\N	\N	2048	f3e9c9d5	709a75b2457f21f0f1a3d9e7f4c8579468ee5cad	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr7.cpu	\N	\N	2048	30b9a010	b0ba8b6cd430feb32d11d092e1959b9f5d240f1b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	piranha	pr8.cpu	\N	\N	2048	133d720d	8af75ed9e115a996379acedd44d0c09332ec5a03	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	pleiads	\N	\N	\N	\N	\N	Pleiads	1981	Tehkan	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.26	\N	\N	2048	a841d511	8349008ab1d8ef08775b54170c37deb1d391fffc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.27	\N	\N	2048	85866607	cd240bd056f761b2f9e2142049434f02cae3e315	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.44	\N	\N	2048	0db3e436	cd1825775b0a10df66d2ccc01cb4b6a9a3d2141a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.45	\N	\N	2048	8dbd3785	700cb9eb8ea64be99d843910cebcd29d601ab2e9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.47	\N	\N	2048	711e2ba0	62d9108b9066d3e2b99c712daf2b9412704970cc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.48	\N	\N	2048	93a36943	7cb4a9e8b60e28415df8401373ff4e595eaab7f5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.49	\N	\N	2048	87e700bb	0f352b5461da957c564920fd1da83bc81f41ffb9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.50	\N	\N	2048	5a9beba0	e9cf03c88d8db2a7cf97877a103cfdd1fe3f459e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.51	\N	\N	2048	1d828719	54857a3de9f4c9c5f18b0d46cf428b4171f839e9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.52	\N	\N	2048	f1a8a00d	5c183e3a73fa882ffec3cb9219fb5619e625591a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.53	\N	\N	2048	037b319c	2ff7a7777a63326e2abca2d1881df33a8e3f8561	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	pleiads	pleiades.54	\N	\N	2048	ca264c7c	3a6adfaa935a1a11cb62e73b9f43b228b711c2da	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	powerdrv	\N	\N	\N	\N	\N	Power Drive	1986	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv14b.bin	\N	\N	16384	12ee7fc2	aca7b20efa8b0e2217691fd8de6adf68a2048331	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv15a.bin	\N	\N	16384	b858b5a8	da622bde13c7156a826d658e176feccf18f33a4b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv3b.bin	\N	\N	32768	d870b704	300d6ff3c92a45f5c4f28c171280174924aecb6c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv4e.bin	\N	\N	65536	de400335	49438bc7c2ba236dcbd4ddc3c985460887dcf110	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv5b.bin	\N	\N	32768	fa0544ad	55a9cf8c8648761443e4a5a3b214f4d6236cbaff	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv5e.bin	\N	\N	65536	4cb4780e	e1fad431257d9ec5e35175e4dc09d21e36ba1fa0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv6e.bin	\N	\N	65536	1a1f7f81	d66ff3ef3855e086e665531aef0e079842c48fcb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdrv8e.bin	\N	\N	65536	dd3a2adc	0792591eb55603c809d08ee622ecb2c9f5731038	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdsndu17.bin	\N	\N	32768	c41de6e4	0391afd96ee80dd1d4a34e661e5df1e01fbbd57a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdsndu18.bin	\N	\N	32768	cae14c70	04e92f1f144cc8ff13a09a3d38aa65ac05c41c0b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdsndu7.bin	\N	\N	32768	78713e78	11382c024536f743e051ba208ae02d0f5e07cf5e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	powerdrv	pdsndu8.bin	\N	\N	32768	15714036	77ca5f703eb7f146e13d9c01f4427f6aaa31df39	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	quantum	\N	\N	\N	\N	\N	Quantum	1982	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.101	\N	\N	8192	5af0bd5b	f6e46fbebbf52294e78ae240fe2628c6b29b8dea	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.102	\N	\N	8192	408d34f4	9a30debd1240b9c103134701943c94d6b48b926d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.103	\N	\N	8192	948f228b	878ac96173a793997cc88be469ec1ccdf833a7e8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.104	\N	\N	8192	bf271e5c	012edb947f1437932b9283e49d025a7794c45669	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.105	\N	\N	8192	13ec512c	22a0395135b83ba47eacb5129f34fc97aa1b70a1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.106	\N	\N	8192	f9724666	1bb073135029c92bef9afc9ccd910e0ab3302c8a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.107	\N	\N	8192	63154484	c098cdbc339c9ea291c4c4fb203c60b3284e894a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.108	\N	\N	8192	e4c48e4e	caaf9d20741fcb961d590b634250a44a166cc33a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.109	\N	\N	8192	d2894424	5390025136b677b66d948c8cf6ea5e20203a4bae	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	quantum	136016.110	\N	\N	8192	acb50363	9efa9ca88efdd2d5e212bd537903892b67b4fe53	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	rampage	\N	\N	\N	\N	\N	Rampage	1986	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	bg-0	\N	\N	16384	c0d8b7a5	692219388a3124fb48db7e35c4127b0fe066a289	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	bg-1	\N	\N	16384	2f6e3aa1	ae86ce90bb6bf660e38c0f91e7ce90d44be82d60	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	fg-0	\N	\N	65536	0974be5d	be347faaa345383dc6e5c2b3789c372d6bd25905	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	fg-1	\N	\N	65536	8728532b	327df92db7e3506b827d497859980cd2de51f45d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	fg-2	\N	\N	65536	9489f714	df17a45cdc6a9310856d64f89954be79bbeac12e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	fg-3	\N	\N	65536	81e1de40	7e7818792845ec3687b3202eeade60a298ef513e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	pro-0.rv3	\N	\N	32768	2f7ca03c	1e3a1f213fd67938adf14ea0d04dab687ea8f4ef	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	pro-1.rv3	\N	\N	32768	d89bd9a4	3531464ffe49dfaf2755d9e2dc1aea23819b3a5d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	ramp_u17.snd	\N	\N	32768	e92c596b	4e2d87398f2e7b637cbad6cb16d832dfa8f8288c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	ramp_u18.snd	\N	\N	32768	6b8bf5e1	aa8c0260dcd19a795bfc23197cd87348a685d20b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	ramp_u7.snd	\N	\N	32768	cffd7fa5	7c5cecce1d428f847fea37d53eb09c6f62055c6f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	rampage	ramp_u8.snd	\N	\N	32768	11f787e4	1fa195bf9169608099d17be5801738a4e17bec3d	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	redbaron	\N	\N	\N	\N	\N	Red Baron	1980	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	036995.01e	\N	\N	2048	ad81d1da	8bd66e5f34fc1c75f31eb6b168607e52aa3aa4df	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	redbaron	036996.01e	\N	\N	2048	c0e7589e	c1aedc95966afffd860d7e0009d5a43e8b292036	\N	\N	\N	\N	\N	\N	
