game	CPSE_v0.02	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ecofghtr	uec.18	\N	\N	1048576	b167ae12	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ecofghtr	uec.20	\N	\N	1048576	1064bdc2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ecofghtr	uec.01	\N	\N	131072	c235bd15	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ecofghtr	uec.11	\N	\N	2097152	81b25d39	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ecofghtr	uec.12	\N	\N	2097152	27729e52	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	uecology	\N	\N	ecofghtr	ecofghtr	\N	Ultimate Ecology (Japan 931203) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uecj.03	\N	\N	524288	94c40a4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uecj.04	\N	\N	524288	8d6e3a09	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uecj.05	\N	\N	524288	8604ecd7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uecj.06	\N	\N	524288	b7e1d31f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.13	uec.13	\N	2097152	dcaf1436	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.15	uec.15	\N	2097152	2807df41	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.17	uec.17	\N	2097152	8a708d02	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.19	uec.19	\N	2097152	de7be0ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.14	uec.14	\N	1048576	1a003558	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.16	uec.16	\N	1048576	4ff8a6f9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.18	uec.18	\N	1048576	b167ae12	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.20	uec.20	\N	1048576	1064bdc2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.01	uec.01	\N	131072	c235bd15	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.11	uec.11	\N	2097152	81b25d39	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	uecology	uec.12	uec.12	\N	2097152	27729e52	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddtod	\N	\N	\N	\N	\N	Dungeons & Dragons: Tower of Doom (Euro 940412) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dade.03c	\N	\N	524288	8e73533d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dade.04c	\N	\N	524288	00c2e82e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dade.05c	\N	\N	524288	ea996008	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dade.06a	\N	\N	524288	6225495a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dade.07a	\N	\N	524288	b3480ec3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dadex.03c	\N	\N	524288	7b8b9b2c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dadex.04c	\N	\N	524288	370626d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dadex.05c	\N	\N	524288	5fd29e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.13	\N	\N	2097152	da3cb7d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.15	\N	\N	2097152	92b63172	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.17	\N	\N	2097152	b98757f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.19	\N	\N	2097152	8121ce46	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.14	\N	\N	1048576	837e6f3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.16	\N	\N	1048576	f0916bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.18	\N	\N	1048576	cef393ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.20	\N	\N	1048576	8953fe9e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.01	\N	\N	131072	3f5e2424	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.11	\N	\N	2097152	0c499b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtod	dad.12	\N	\N	2097152	2f0b5a4e	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddtodu	\N	\N	ddtod	ddtod	\N	Dungeons & Dragons: Tower of Doom (US 940125) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadu.03b	\N	\N	524288	a519905f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadu.04b	\N	\N	524288	52562d38	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadu.05b	\N	\N	524288	ee1cfbfe	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.06	\N	\N	524288	13aa3e56	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.07	\N	\N	524288	431cb6dd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadux.03b	\N	\N	524288	f59ee70c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadux.04b	\N	\N	524288	622628ae	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dadux.05b	\N	\N	524288	424bd6e3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.13	dad.13	\N	2097152	da3cb7d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.15	dad.15	\N	2097152	92b63172	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.17	dad.17	\N	2097152	b98757f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.19	dad.19	\N	2097152	8121ce46	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.14	dad.14	\N	1048576	837e6f3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.16	dad.16	\N	1048576	f0916bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.18	dad.18	\N	1048576	cef393ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.20	dad.20	\N	1048576	8953fe9e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.01	dad.01	\N	131072	3f5e2424	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.11	dad.11	\N	2097152	0c499b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodu	dad.12	dad.12	\N	2097152	2f0b5a4e	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddtodur1	\N	\N	ddtod	ddtod	\N	Dungeons & Dragons: Tower of Doom (US 940113) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadu.03a	\N	\N	524288	4413f177	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadu.04a	\N	\N	524288	168de230	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadu.05a	\N	\N	524288	03d39e91	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.06	\N	\N	524288	13aa3e56	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.07	\N	\N	524288	431cb6dd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadux.03a	\N	\N	524288	f9ba14b6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadux.04a	\N	\N	524288	ed85ec29	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dadux.05a	\N	\N	524288	dbae3d1b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.13	dad.13	\N	2097152	da3cb7d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.15	dad.15	\N	2097152	92b63172	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.17	dad.17	\N	2097152	b98757f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.19	dad.19	\N	2097152	8121ce46	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.14	dad.14	\N	1048576	837e6f3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.16	dad.16	\N	1048576	f0916bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.18	dad.18	\N	1048576	cef393ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.20	dad.20	\N	1048576	8953fe9e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.01	dad.01	\N	131072	3f5e2424	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.11	dad.11	\N	2097152	0c499b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodur1	dad.12	dad.12	\N	2097152	2f0b5a4e	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddtodj	\N	\N	ddtod	ddtod	\N	Dungeons & Dragons: Tower of Doom (Japan 940113) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadj.03a	\N	\N	524288	711638dc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadj.04a	\N	\N	524288	4869639c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadj.05a	\N	\N	524288	484c0efa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.06	\N	\N	524288	13aa3e56	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.07	\N	\N	524288	431cb6dd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadjx.03a	\N	\N	524288	4c7334d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadjx.04a	\N	\N	524288	cfd15109	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dadjx.05a	\N	\N	524288	d23bcd71	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.13	dad.13	\N	2097152	da3cb7d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.15	dad.15	\N	2097152	92b63172	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.17	dad.17	\N	2097152	b98757f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.19	dad.19	\N	2097152	8121ce46	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.14	dad.14	\N	1048576	837e6f3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.16	dad.16	\N	1048576	f0916bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.18	dad.18	\N	1048576	cef393ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.20	dad.20	\N	1048576	8953fe9e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.01	dad.01	\N	131072	3f5e2424	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.11	dad.11	\N	2097152	0c499b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtodj	dad.12	dad.12	\N	2097152	2f0b5a4e	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddtoda	\N	\N	ddtod	ddtod	\N	Dungeons & Dragons: Tower of Doom (Asia 940113) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dada.03a	\N	\N	524288	fc6f2dd7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dada.04a	\N	\N	524288	d4be4009	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dada.05a	\N	\N	524288	6712d1cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.06	\N	\N	524288	13aa3e56	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.07	\N	\N	524288	431cb6dd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.13	dad.13	\N	2097152	da3cb7d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.15	dad.15	\N	2097152	92b63172	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.17	dad.17	\N	2097152	b98757f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.19	dad.19	\N	2097152	8121ce46	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.14	dad.14	\N	1048576	837e6f3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.16	dad.16	\N	1048576	f0916bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.18	dad.18	\N	1048576	cef393ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.20	dad.20	\N	1048576	8953fe9e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.01	dad.01	\N	131072	3f5e2424	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.11	dad.11	\N	2097152	0c499b67	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddtoda	dad.12	dad.12	\N	2097152	2f0b5a4e	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ssf2t	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (World 940223) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.03c	\N	\N	524288	2fa1f396	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.04a	\N	\N	524288	d0bc29c6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.05	\N	\N	524288	65222964	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.06a	\N	\N	524288	8fe9f531	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.07	\N	\N	524288	8a7d0cb6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxe.08	\N	\N	524288	74c24062	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.09	\N	\N	524288	642fae3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.03c	\N	\N	524288	a181b207	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.04a	\N	\N	524288	df28bd00	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.05	\N	\N	524288	29b7bda4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.06a	\N	\N	524288	6c8719b3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.07	\N	\N	524288	dfc3b3cd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfxex.08	\N	\N	524288	d7436ae9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.13	ssf.13	\N	2097152	cf94d275	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.15	ssf.15	\N	2097152	5eb703af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.17	ssf.17	\N	2097152	ffa60e0f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.19	ssf.19	\N	2097152	34e825c5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.14	ssf.14	\N	1048576	b7cc32e7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.16	ssf.16	\N	1048576	8376ad18	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.18	ssf.18	\N	1048576	f5b1b336	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	ssf.20	ssf.20	\N	1048576	459d5c6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.21	\N	\N	1048576	e32854af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.23	\N	\N	1048576	760f2927	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.25	\N	\N	1048576	1ee90208	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.27	\N	\N	1048576	f814400f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.01	\N	\N	131072	b47b8835	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.02	\N	\N	131072	0022633f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.11	\N	\N	2097152	9bdbd476	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2t	sfx.12	\N	\N	2097152	a05e3aab	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ssf2tu	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (US 940223) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.03c	\N	\N	524288	86e4a335	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.04a	\N	\N	524288	532b5ffd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.05	\N	\N	524288	ffa3c6de	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.06a	\N	\N	524288	e4c04c99	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.07	\N	\N	524288	d8199e41	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxu.08	\N	\N	524288	b3c71810	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.09	\N	\N	524288	642fae3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.03c	\N	\N	524288	441df197	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.04a	\N	\N	524288	7390df1b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.05	\N	\N	524288	1d3310a0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.06a	\N	\N	524288	6fc5efa6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.07	\N	\N	524288	88455606	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfxux.08	\N	\N	524288	fa2396a6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.13	ssf.13	\N	2097152	cf94d275	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.15	ssf.15	\N	2097152	5eb703af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.17	ssf.17	\N	2097152	ffa60e0f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.19	ssf.19	\N	2097152	34e825c5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.14	ssf.14	\N	1048576	b7cc32e7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.16	ssf.16	\N	1048576	8376ad18	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.18	ssf.18	\N	1048576	f5b1b336	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	ssf.20	ssf.20	\N	1048576	459d5c6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.21	\N	\N	1048576	e32854af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.23	\N	\N	1048576	760f2927	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.25	\N	\N	1048576	1ee90208	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.27	\N	\N	1048576	f814400f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.01	\N	\N	131072	b47b8835	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.02	\N	\N	131072	0022633f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.11	\N	\N	2097152	9bdbd476	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2tu	sfx.12	\N	\N	2097152	a05e3aab	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ssf2ta	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (Asia 940223) [sound only]	1994	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.03c	\N	\N	524288	04b9ff34	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.04a	\N	\N	524288	16ea5f7a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.05	\N	\N	524288	53d61f0c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.06a	\N	\N	524288	066d09b5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.07	\N	\N	524288	a428257b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxa.08	\N	\N	524288	39be596c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.09	\N	\N	524288	642fae3f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.03c	\N	\N	524288	c8a664fa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.04a	\N	\N	524288	149d6352	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.05	\N	\N	524288	ac169aa9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.06a	\N	\N	524288	bb60394c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.07	\N	\N	524288	e62b1b69	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfxax.08	\N	\N	524288	7c5fd202	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.13	ssf.13	\N	2097152	cf94d275	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.15	ssf.15	\N	2097152	5eb703af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.17	ssf.17	\N	2097152	ffa60e0f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.19	ssf.19	\N	2097152	34e825c5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.14	ssf.14	\N	1048576	b7cc32e7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.16	ssf.16	\N	1048576	8376ad18	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.18	ssf.18	\N	1048576	f5b1b336	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	ssf.20	ssf.20	\N	1048576	459d5c6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.21	\N	\N	1048576	e32854af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.23	\N	\N	1048576	760f2927	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.25	\N	\N	1048576	1ee90208	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.27	\N	\N	1048576	f814400f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.01	\N	\N	131072	b47b8835	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.02	\N	\N	131072	0022633f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.11	\N	\N	2097152	9bdbd476	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ssf2ta	sfx.12	\N	\N	2097152	a05e3aab	\N	\N	\N	\N	\N	\N	\N	
